vid,name
肺顺应性(C),肺顺应性(C)
肺通气显像,肺通气显像
白细胞介素5（iL-5）,白细胞介素5（iL-5）
羊水甲胎蛋白测定（AFP）,羊水甲胎蛋白测定（AFP）
精浆的生化检查,精浆的生化检查
阿利新蓝染色,阿利新蓝染色
黑曼征,黑曼征
血小板平均体积（MPV）,血小板平均体积（MPV）
眼睑肌力测量计,眼睑肌力测量计
腰背部麻醉试验,腰背部麻醉试验
血清胆固醇与磷脂比值,血清胆固醇与磷脂比值
积液腺苷脱氢酶,积液腺苷脱氢酶
胎儿畸形筛查,胎儿畸形筛查
血小板第3因子功能检测,血小板第3因子功能检测
钒,钒
光觉检查,光觉检查
造影检查,造影检查
耳部检查,耳部检查
自主神经功能检查,自主神经功能检查
红细胞乳酸生成率,红细胞乳酸生成率
抗Jo-1抗体,抗Jo-1抗体
角膜厚度测量,角膜厚度测量
脑脊液无机磷,脑脊液无机磷
前列腺、精囊腺的超声检查,前列腺、精囊腺的超声检查
绒毛膜取样术,绒毛膜取样术
"结核菌素试验（OT,PPD）","结核菌素试验（OT,PPD）"
染色体,染色体
蛇毒因子溶血试验,蛇毒因子溶血试验
抗凝血活性试验,抗凝血活性试验
鼠红细胞花环形成试验,鼠红细胞花环形成试验
赖氨酸,赖氨酸
三碘甲状腺原氨酸摄取率,三碘甲状腺原氨酸摄取率
乙型肝炎病毒核心抗体（HBcAb）,乙型肝炎病毒核心抗体（HBcAb）
抗甲状腺微粒体抗体(ATMA),抗甲状腺微粒体抗体(ATMA)
多药耐药（MDR）基因检测,多药耐药（MDR）基因检测
维生素D（VitD）,维生素D（VitD）
血管壁的检测,血管壁的检测
角膜映光法,角膜映光法
色素内镜检查,色素内镜检查
脉率,脉率
视力,视力
脑脊液氧分压(PO2)和二氧化碳分压(PCO2),脑脊液氧分压(PO2)和二氧化碳分压(PCO2)
角尺度试验,角尺度试验
压痛及反跳痛,压痛及反跳痛
乙肝两对半,乙肝两对半
摸空征,摸空征
真菌检查,真菌检查
紧张度与动脉壁状态,紧张度与动脉壁状态
胆囊胆道B超检查,胆囊胆道B超检查
胎儿镜,胎儿镜
皮内试验,皮内试验
尿二胆检查,尿二胆检查
脑脊液细胞分类计数,脑脊液细胞分类计数
衣原体检查法,衣原体检查法
血液酸碱度（pH）,血液酸碱度（pH）
肝血流灌注显像,肝血流灌注显像
粪便血液,粪便血液
脓汁和创伤感染标本细菌学检查,脓汁和创伤感染标本细菌学检查
交通静脉瓣膜功能试验,交通静脉瓣膜功能试验
泪道探术,泪道探术
胸部外部检查,胸部外部检查
下颌运动检查,下颌运动检查
尿N-乙酰β-D氨基葡萄糖苷酶,尿N-乙酰β-D氨基葡萄糖苷酶
耳镜检查法,耳镜检查法
浊度,浊度
特异性IgE抗体,特异性IgE抗体
内科检查,内科检查
阴囊检查,阴囊检查
婴幼儿股动脉搏动检查,婴幼儿股动脉搏动检查
苏丹黑B染色,苏丹黑B染色
抗可溶性肝抗原抗体（SLA）,抗可溶性肝抗原抗体（SLA）
粪便气味,粪便气味
尿谷草转氨酶（GOT）,尿谷草转氨酶（GOT）
阴道分泌物检查,阴道分泌物检查
血葡萄糖,血葡萄糖
羊水白细胞,羊水白细胞
尿多巴胺,尿多巴胺
Alder试验,Alder试验
Lhermitte征,Lhermitte征
胰岛素-c肽测定及其释放试验,胰岛素-c肽测定及其释放试验
腰大肌刺激试验,腰大肌刺激试验
蛋白质浓度测定,蛋白质浓度测定
血管杂音,血管杂音
肾血流量（RPF）,肾血流量（RPF）
呼吸道粘液-纤毛清除功能测定,呼吸道粘液-纤毛清除功能测定
基础胃液分泌量,基础胃液分泌量
鼻嗅觉功能检查,鼻嗅觉功能检查
甘氨酸,甘氨酸
尿失禁诱发试验,尿失禁诱发试验
甲状腺、甲状旁腺的超声检查,甲状腺、甲状旁腺的超声检查
尿素,尿素
选择性蛋白尿指数,选择性蛋白尿指数
眼球异物定位摄影,眼球异物定位摄影
尿胆原,尿胆原
粪便钙,粪便钙
抗淋巴细胞抗体,抗淋巴细胞抗体
血清谷草转氨酶,血清谷草转氨酶
肱二头肌反射,肱二头肌反射
6-酮前列腺素F1α,6-酮前列腺素F1α
脑脊液透明度,脑脊液透明度
指深屈肌肌力试验,指深屈肌肌力试验
双眼平衡检查,双眼平衡检查
血清精氨酰琥珀酸裂解酶（ASAL),血清精氨酰琥珀酸裂解酶（ASAL)
尿微量转铁蛋白,尿微量转铁蛋白
血清α1抗胰蛋白酶测定（α1-AT ）,血清α1抗胰蛋白酶测定（α1-AT ）
血栓调节蛋白活性,血栓调节蛋白活性
p53基因检测,p53基因检测
A型超声检查,A型超声检查
尿瘘检测,尿瘘检测
血乳酸,血乳酸
血清前白蛋白（PA）,血清前白蛋白（PA）
尿黑素,尿黑素
黑加征,黑加征
血清肌酸激酶同工酶（CKI）,血清肌酸激酶同工酶（CKI）
胃液尿素测定,胃液尿素测定
踝关节背伸试验,踝关节背伸试验
口服胆囊造影,口服胆囊造影
一小时尿沉渣计数,一小时尿沉渣计数
叠氮高铁血红蛋白,叠氮高铁血红蛋白
C反应蛋白（CRP）,C反应蛋白（CRP）
尿免疫球蛋白,尿免疫球蛋白
盆腔和阴道B超,盆腔和阴道B超
细胞膜表面免疫球蛋白测定,细胞膜表面免疫球蛋白测定
产科检查,产科检查
尿氨氮,尿氨氮
淋病细菌学检测,淋病细菌学检测
基础代谢,基础代谢
肺弥散功能测定（DL）,肺弥散功能测定（DL）
儿童生长发育检测,儿童生长发育检测
足长身高预测法,足长身高预测法
血清甘氨酰脯氨酰-二肽氨基肽酶（GPDA）,血清甘氨酰脯氨酰-二肽氨基肽酶（GPDA）
甲状腺吸碘试验,甲状腺吸碘试验
胰高糖素激发试验,胰高糖素激发试验
痰液细胞学检查,痰液细胞学检查
乳房自检,乳房自检
肝搏动,肝搏动
血小板电泳时间测定,血小板电泳时间测定
血清α1-酸性糖蛋白,血清α1-酸性糖蛋白
流速容量测定,流速容量测定
维生素K,维生素K
抗多发性肌炎-l抗体,抗多发性肌炎-l抗体
身体器官功能与营养,身体器官功能与营养
瑞斯托霉素诱导血小板聚集测定,瑞斯托霉素诱导血小板聚集测定
酸溶血试验,酸溶血试验
下消化道内镜检查,下消化道内镜检查
免疫学检测,免疫学检测
炭疽的凝集反应,炭疽的凝集反应
阴囊超声检查,阴囊超声检查
抗类风湿性关节炎33抗体,抗类风湿性关节炎33抗体
音叉检查,音叉检查
肺和胸膜听诊,肺和胸膜听诊
胃液显微镜检查,胃液显微镜检查
胸部滴水声,胸部滴水声
脂肪尿和乳糜尿检查(Chyluria),脂肪尿和乳糜尿检查(Chyluria)
血清乳糖,血清乳糖
“胎儿颈部透明带”的筛检,“胎儿颈部透明带”的筛检
"脂蛋白电泳(SLE,LPE,LE)","脂蛋白电泳(SLE,LPE,LE)"
精子活动力检查,精子活动力检查
产前的口腔检查,产前的口腔检查
尿路平片,尿路平片
闭眼单脚站立,闭眼单脚站立
SW阴茎超声血流检测,SW阴茎超声血流检测
语调与语态,语调与语态
血浆醛固酮,血浆醛固酮
热盐水试验,热盐水试验
雌三醇,雌三醇
支气管哮喘运动激发试验,支气管哮喘运动激发试验
粪便结缔组织与弹力纤维,粪便结缔组织与弹力纤维
甲状腺球蛋白,甲状腺球蛋白
盖斯兰试验,盖斯兰试验
精子凝集试验,精子凝集试验
颌面五官CT检查,颌面五官CT检查
骨髓各系细胞形态学检查,骨髓各系细胞形态学检查
皮肤划痕试验,皮肤划痕试验
彻照法检查,彻照法检查
皮疹,皮疹
泪液β2-微球蛋白,泪液β2-微球蛋白
维生素B2,维生素B2
红细胞压积(HCT),红细胞压积(HCT)
气钡双对比造影,气钡双对比造影
泪液乳铁蛋白,泪液乳铁蛋白
骨盆测量,骨盆测量
幽门螺旋杆菌的直接检查,幽门螺旋杆菌的直接检查
狼疮细胞试验,狼疮细胞试验
烟酸(Niacin),烟酸(Niacin)
红外热象图检查,红外热象图检查
前房轴深检查法,前房轴深检查法
血液黏度,血液黏度
α-茶酚醋酸酯酶染色,α-茶酚醋酸酯酶染色
血清谷丙转氨酶,血清谷丙转氨酶
深感觉检查,深感觉检查
粪酸碱度,粪酸碱度
二硝基氯苯试验,二硝基氯苯试验
粪脂肪定量,粪脂肪定量
"伤寒、副伤寒血清凝集试验（肥达氏试验,肥达反应,Widal）","伤寒、副伤寒血清凝集试验（肥达氏试验,肥达反应,Widal）"
抗肾小球基底膜抗体测定（AGBM）,抗肾小球基底膜抗体测定（AGBM）
生殖器疱疹检测,生殖器疱疹检测
必需微量元素检测,必需微量元素检测
血小板体积分布宽度,血小板体积分布宽度
肾脏切片,肾脏切片
闭合容积（CV）,闭合容积（CV）
阴茎检查,阴茎检查
胰岛素胃酸分泌量,胰岛素胃酸分泌量
四肢CT检查,四肢CT检查
HCO3-重吸收试验,HCO3-重吸收试验
"纤维蛋白原（Fg,FIB）","纤维蛋白原（Fg,FIB）"
尿17-羟皮质类固醇,尿17-羟皮质类固醇
通气与血流灌注比值（V/Q）,通气与血流灌注比值（V/Q）
透光试验,透光试验
冠状动脉CT检查,冠状动脉CT检查
粪便淀粉颗粒,粪便淀粉颗粒
补体C3测定,补体C3测定
体层摄影,体层摄影
视觉诱发电位,视觉诱发电位
游离蛋白S测定,游离蛋白S测定
经皮肝穿胆道引流（PTD）,经皮肝穿胆道引流（PTD）
胎甲球（a-FA/AFP),胎甲球（a-FA/AFP)
抗U1RNP抗体,抗U1RNP抗体
吡啶斯的明兴奋GH试验,吡啶斯的明兴奋GH试验
血液及骨髓细菌培养,血液及骨髓细菌培养
精氨酰琥珀酸裂解酶,精氨酰琥珀酸裂解酶
子宫输卵管造影,子宫输卵管造影
细菌形态学检查方法,细菌形态学检查方法
乳房视诊,乳房视诊
血浆二氢睾酮（DHT）,血浆二氢睾酮（DHT）
虹膜检查法,虹膜检查法
血液及骨髓标本的细菌学检验,血液及骨髓标本的细菌学检验
血清免疫球蛋白测定,血清免疫球蛋白测定
乳房淋巴结实验,乳房淋巴结实验
胎产式,胎产式
荚膜肿胀试验,荚膜肿胀试验
唾液肌酐,唾液肌酐
葡萄糖抑制生长激素试验,葡萄糖抑制生长激素试验
尿锌,尿锌
电阻抗体积描记检查,电阻抗体积描记检查
饮水通气法,饮水通气法
体位引流,体位引流
儿茶酚胺,儿茶酚胺
动脉注射颜料对比试验,动脉注射颜料对比试验
食管压力测定,食管压力测定
"尿维生素B2（VitB2,VB2）","尿维生素B2（VitB2,VB2）"
不规则抗体筛选,不规则抗体筛选
痰液常规检查,痰液常规检查
粪细菌培养,粪细菌培养
血清脂肪酶（LPS）,血清脂肪酶（LPS）
"非结合胆红素(SIB,IBIL）","非结合胆红素(SIB,IBIL）"
尿三杯试验,尿三杯试验
便常规,便常规
产后检查,产后检查
纤维肠镜,纤维肠镜
斯比德试验,斯比德试验
牙髓温度试验（冷热诊）,牙髓温度试验（冷热诊）
前列腺液培养,前列腺液培养
血清结合珠蛋白,血清结合珠蛋白
皮肤真菌镜检,皮肤真菌镜检
真菌培养检查,真菌培养检查
十二指肠引流显微镜检查,十二指肠引流显微镜检查
尿道抬举试验,尿道抬举试验
视网膜检影法,视网膜检影法
白细胞抗原（HLA）,白细胞抗原（HLA）
脑多普勒超声（TCD）,脑多普勒超声（TCD）
尿儿茶酚胺（CA）,尿儿茶酚胺（CA）
鼻中隔,鼻中隔
直肠指检,直肠指检
"尿含铁血黄素(HS,Hd)","尿含铁血黄素(HS,Hd)"
脾脏触诊,脾脏触诊
放射性核素肾图,放射性核素肾图
禁水加压素试验,禁水加压素试验
T淋巴细胞亚群,T淋巴细胞亚群
烟酸,烟酸
脑电图弥漫性慢波,脑电图弥漫性慢波
局部显像,局部显像
非梅毒螺旋体抗原血清试验,非梅毒螺旋体抗原血清试验
胆碱酯酶,胆碱酯酶
肺活检,肺活检
脊柱触诊,脊柱触诊
精液气味,精液气味
放射性核素肾扫描,放射性核素肾扫描
痰液病原体检查,痰液病原体检查
血清丁醇提取碘,血清丁醇提取碘
粪胆红素,粪胆红素
碳氧血红蛋白定性试验(HBCO),碳氧血红蛋白定性试验(HBCO)
每分钟静息通气量（VE）,每分钟静息通气量（VE）
石胆酸,石胆酸
新生儿溶血症筛查,新生儿溶血症筛查
固相酶免疫测定技术,固相酶免疫测定技术
钙调素,钙调素
酶学检查,酶学检查
尿胆原（URO）,尿胆原（URO）
血清肌钙蛋白I(TnI)和肌钙蛋白T(TnT),血清肌钙蛋白I(TnI)和肌钙蛋白T(TnT)
磁共振波谱成像,磁共振波谱成像
Cochet和Bonnet氏角膜知觉测量计,Cochet和Bonnet氏角膜知觉测量计
肾小管氨马尿酸最大排泄量试验,肾小管氨马尿酸最大排泄量试验
红细胞丙酮酸激酶活性,红细胞丙酮酸激酶活性
钼靶X线检查,钼靶X线检查
弓形体抗体测定,弓形体抗体测定
拇指对掌肌肌力试验,拇指对掌肌肌力试验
冈上肌肌腱断裂试验,冈上肌肌腱断裂试验
肾血管造影,肾血管造影
先令氏指数,先令氏指数
描图试验,描图试验
十二指肠液和胆汁寄生虫检查,十二指肠液和胆汁寄生虫检查
反击征,反击征
脱氢表雄酮,脱氢表雄酮
联合屈曲征,联合屈曲征
虱检查,虱检查
内窥镜逆行胰胆管造影（ERCP）,内窥镜逆行胰胆管造影（ERCP）
选择蛋白指数（SPI）,选择蛋白指数（SPI）
蓝多耳菲征,蓝多耳菲征
脉冲震荡肺功能（IOS）,脉冲震荡肺功能（IOS）
子母胰管镜检查,子母胰管镜检查
斯叩达鼓音,斯叩达鼓音
抗网蛋白抗体,抗网蛋白抗体
面神经检查,面神经检查
乳突,乳突
戈登征,戈登征
梅毒螺旋体抗原血清试验,梅毒螺旋体抗原血清试验
血清唾液酸测定,血清唾液酸测定
竖毛反射,竖毛反射
菊粉清除率,菊粉清除率
肺和胸膜视诊,肺和胸膜视诊
血清尿素,血清尿素
粪便寄生虫,粪便寄生虫
白陶土部分凝血活酶时间,白陶土部分凝血活酶时间
阴道尿道瘘显象,阴道尿道瘘显象
血清磷酸已糖异构酶,血清磷酸已糖异构酶
肾上腺髓质显像,肾上腺髓质显像
宿主中介试验,宿主中介试验
柯萨奇病毒抗体,柯萨奇病毒抗体
常规体检,常规体检
血清锌（Zn）,血清锌（Zn）
微量元素中毒检测,微量元素中毒检测
抗乙酰胆碱受体抗体（AchR-Ab）,抗乙酰胆碱受体抗体（AchR-Ab）
自我血糖监测,自我血糖监测
血管镜,血管镜
脑脊液钠,脑脊液钠
鳞状上皮细胞癌抗原,鳞状上皮细胞癌抗原
骨骼视诊,骨骼视诊
天门冬酰酸,天门冬酰酸
神经系统细胞学检查,神经系统细胞学检查
合掌分掌试验,合掌分掌试验
尿镍（Ni）,尿镍（Ni）
血管性假血友病因子,血管性假血友病因子
尿铅（Pb）,尿铅（Pb）
麻风病的皮内试验,麻风病的皮内试验
精液颜色,精液颜色
积液溶菌酶,积液溶菌酶
腰部活动度,腰部活动度
羊水泡沫试验,羊水泡沫试验
液晶热图,液晶热图
速尿激发试验,速尿激发试验
尿溶菌酶,尿溶菌酶
唾液钾,唾液钾
粪便隐血试验(OBT),粪便隐血试验(OBT)
血清白细胞介素6,血清白细胞介素6
必需氨基酸,必需氨基酸
尿铅,尿铅
痛觉,痛觉
尿液病原体检查,尿液病原体检查
血清黏度（SV）,血清黏度（SV）
被动转移试验,被动转移试验
脑脊液丙氨酸氨基转移酶,脑脊液丙氨酸氨基转移酶
弓形虫抗体,弓形虫抗体
男性生殖内分泌检查,男性生殖内分泌检查
胰蛋白酶(Try),胰蛋白酶(Try)
骨骼动诊,骨骼动诊
维生素K反应试验,维生素K反应试验
巨噬细胞移动抑制试验,巨噬细胞移动抑制试验
脾脏超声检查,脾脏超声检查
抗柯萨奇B病毒IgG抗体,抗柯萨奇B病毒IgG抗体
有核红细胞,有核红细胞
超级影像,超级影像
主觉检查,主觉检查
尿丙氨酸氨基肽酶（UAAP）,尿丙氨酸氨基肽酶（UAAP）
包虫病补体结合试验,包虫病补体结合试验
大型血小板比例(P-LCR),大型血小板比例(P-LCR)
肺泡-动脉氧分压差（PA-aDO2）,肺泡-动脉氧分压差（PA-aDO2）
碘黄试验,碘黄试验
胸膜摩擦感,胸膜摩擦感
髋臼指数,髋臼指数
腹部血管超声检查,腹部血管超声检查
乳房穿刺针活检,乳房穿刺针活检
磁共振增强扫描,磁共振增强扫描
达阿马托征,达阿马托征
外耳道,外耳道
泪膜破裂时间,泪膜破裂时间
膀胱超声检查,膀胱超声检查
红细胞流变特性检测,红细胞流变特性检测
食道X线钡餐检查,食道X线钡餐检查
脑脊液镁,脑脊液镁
补体结合试验（CFT）,补体结合试验（CFT）
甘油复红试验,甘油复红试验
血清精氨酸酶（ARG）,血清精氨酸酶（ARG）
前房角镜检查法,前房角镜检查法
放射过敏原吸附试验(RAST),放射过敏原吸附试验(RAST)
贝美格诱发试验,贝美格诱发试验
双链酶皮内试验,双链酶皮内试验
胎儿镜检查,胎儿镜检查
梅毒螺旋体血凝试验,梅毒螺旋体血凝试验
血清β―羟基丁酸测定,血清β―羟基丁酸测定
康氏反应,康氏反应
上消化道功能测定和显像,上消化道功能测定和显像
血清铬（Cr）,血清铬（Cr）
前列腺液中细菌和原虫,前列腺液中细菌和原虫
口服葡萄糖耐量试验,口服葡萄糖耐量试验
癌抗原19-9（CA19-9）,癌抗原19-9（CA19-9）
电测听,电测听
男科检查,男科检查
乙状结肠镜检查,乙状结肠镜检查
肿瘤VIP受体显像,肿瘤VIP受体显像
抑癌基因Rb,抑癌基因Rb
血PSA检查,血PSA检查
粪糜蛋白酶,粪糜蛋白酶
宫颈分泌物培养,宫颈分泌物培养
腹部血管杂音,腹部血管杂音
抗利尿激素,抗利尿激素
被动血凝测定,被动血凝测定
促甲状腺激素（TSH）,促甲状腺激素（TSH）
结核杆菌检查,结核杆菌检查
尿渗透压,尿渗透压
视神经孔片,视神经孔片
舍莫尔试验,舍莫尔试验
脑脊液环磷鸟苷,脑脊液环磷鸟苷
血清蛋白电泳（SPE）,血清蛋白电泳（SPE）
SPECT显像,SPECT显像
匿血试验,匿血试验
宫颈粘液相合试验,宫颈粘液相合试验
线索细胞,线索细胞
M型超声心动图（ME）,M型超声心动图（ME）
"维生素K(VitK,VK)","维生素K(VitK,VK)"
抗平滑肌抗体,抗平滑肌抗体
手畸形检查,手畸形检查
T细胞转化试验,T细胞转化试验
促甲状腺激素释放激素兴奋试验,促甲状腺激素释放激素兴奋试验
颈部活动度检查,颈部活动度检查
维生素C,维生素C
羊水结晶检查,羊水结晶检查
芽生菌补体结合试验,芽生菌补体结合试验
尿半乳糖,尿半乳糖
尿淀粉酶,尿淀粉酶
梅毒螺旋体抗体,梅毒螺旋体抗体
咬合关系检查,咬合关系检查
尿蛋白质,尿蛋白质
4字试验,4字试验
血液学特殊功能检查,血液学特殊功能检查
载脂蛋白CⅢ,载脂蛋白CⅢ
B因子,B因子
跟臀试验,跟臀试验
脑脊液心钠素,脑脊液心钠素
粪胆素,粪胆素
引线试验,引线试验
无痛内视镜检查,无痛内视镜检查
心血管MRI检查,心血管MRI检查
骨盆挤压试验,骨盆挤压试验
阴道细胞学检查,阴道细胞学检查
流行性脑脊髓膜炎免疫学试验,流行性脑脊髓膜炎免疫学试验
内镜逆行胆胰管造影术,内镜逆行胆胰管造影术
叶酸,叶酸
尿胆汁酸,尿胆汁酸
半饱和氧分压,半饱和氧分压
红细胞聚集性,红细胞聚集性
尿维生素B6（VitB6）,尿维生素B6（VitB6）
抗组蛋白抗体,抗组蛋白抗体
血浆正铁血红蛋白,血浆正铁血红蛋白
尿丙氨酸氨基肽酶,尿丙氨酸氨基肽酶
组织胺激发试验,组织胺激发试验
血浆渗透压（POP）,血浆渗透压（POP）
免疫抑制酸性蛋白,免疫抑制酸性蛋白
纤维蛋白-琼脂平板溶解试验,纤维蛋白-琼脂平板溶解试验
胃蛋白酶,胃蛋白酶
尿卟胆原,尿卟胆原
血清载脂蛋白CII测定,血清载脂蛋白CII测定
脑脊液病原体检查,脑脊液病原体检查
血清补体C4含量测定,血清补体C4含量测定
抗肝肾微粒体抗体测定（LKM）,抗肝肾微粒体抗体测定（LKM）
尿早早孕试验,尿早早孕试验
孕尿雌三醇测定（E3）,孕尿雌三醇测定（E3）
寄生虫排泄物和分泌物检查,寄生虫排泄物和分泌物检查
寒冷凝集试验,寒冷凝集试验
抗丁型肝炎病毒IgG抗体,抗丁型肝炎病毒IgG抗体
红细胞膜磷脂,红细胞膜磷脂
普鲁卡因皮内试验,普鲁卡因皮内试验
X线钡影跳跃征,X线钡影跳跃征
尿氨基酸氮,尿氨基酸氮
梅毒血清反应的假阳性,梅毒血清反应的假阳性
乙型肝炎表面抗原,乙型肝炎表面抗原
促甲状腺激素释放激素,促甲状腺激素释放激素
血清硒(Se),血清硒(Se)
淋菌培养,淋菌培养
胎盘泌乳素（PL）,胎盘泌乳素（PL）
瞳孔检查,瞳孔检查
幽门螺旋杆菌的免疫学检测,幽门螺旋杆菌的免疫学检测
甘油三酯,甘油三酯
β1-妊娠特异蛋白,β1-妊娠特异蛋白
夫欧契试验,夫欧契试验
聚合酶链反应技术,聚合酶链反应技术
胃液乳酸定性试验,胃液乳酸定性试验
羊水渗透量(压),羊水渗透量(压)
优球蛋白的溶解时间,优球蛋白的溶解时间
谷氨酸脱氢酶,谷氨酸脱氢酶
异形淋巴细胞,异形淋巴细胞
抗骨骼肌抗体,抗骨骼肌抗体
血清β2-微球蛋白,血清β2-微球蛋白
屈肘试验,屈肘试验
撞击试验,撞击试验
"糖化血红蛋白组分（GHb,HbA1c）","糖化血红蛋白组分（GHb,HbA1c）"
血浆游离皮质醇,血浆游离皮质醇
血管彩超,血管彩超
粪便颜色,粪便颜色
4-胫脯氨酸,4-胫脯氨酸
血浆组织纤溶酶原活化物抑制物活性检测,血浆组织纤溶酶原活化物抑制物活性检测
肾动态显像,肾动态显像
子宫颈涂片测试,子宫颈涂片测试
血细胞分析仪,血细胞分析仪
血清补体C8含量,血清补体C8含量
骨碱性磷酸酶,骨碱性磷酸酶
指指试验,指指试验
肾癌检查,肾癌检查
β-内酰胺酶,β-内酰胺酶
粪便肌肉纤维,粪便肌肉纤维
皱缩红细胞,皱缩红细胞
禁水试验,禁水试验
颈动脉彩超,颈动脉彩超
精子制动试验,精子制动试验
鼻腔内镜检查,鼻腔内镜检查
优球蛋白溶解时间,优球蛋白溶解时间
血浆氟化物,血浆氟化物
血清已糖,血清已糖
黄体生成素（LH）,黄体生成素（LH）
生理无效腔（Vd/Vt）,生理无效腔（Vd/Vt）
血清转铁蛋白,血清转铁蛋白
听力检查法,听力检查法
抗胰岛素抗体,抗胰岛素抗体
粪便氮,粪便氮
急性肾功能衰竭诊断试验,急性肾功能衰竭诊断试验
细胞免疫检查,细胞免疫检查
球囊逼出试验,球囊逼出试验
压胸试验　　,压胸试验　　
尿前列腺素,尿前列腺素
PHA淋巴细胞转化试验,PHA淋巴细胞转化试验
碱性点彩红细胞计数,碱性点彩红细胞计数
干(硒)板静电摄影,干(硒)板静电摄影
白带pH值,白带pH值
血清癌胚抗原,血清癌胚抗原
多普勒超声心动图,多普勒超声心动图
抗麸质抗体,抗麸质抗体
左旋多巴兴奋GH试验,左旋多巴兴奋GH试验
血清载脂蛋白E测定,血清载脂蛋白E测定
血清铅（Pb）,血清铅（Pb）
尿酚红排泄试验(PSP),尿酚红排泄试验(PSP)
红斑狼疮细胞(LEC),红斑狼疮细胞(LEC)
血清白细胞介素8,血清白细胞介素8
拇指指甲滑动试验,拇指指甲滑动试验
尿亮氨酸氨基肽酶,尿亮氨酸氨基肽酶
输尿管镜检查,输尿管镜检查
尿液细菌培养,尿液细菌培养
FBC玫瑰花试验,FBC玫瑰花试验
面部色诊,面部色诊
雌激素试验,雌激素试验
羊水细胞性染色质检查,羊水细胞性染色质检查
连续血浆鱼精蛋白稀释试验,连续血浆鱼精蛋白稀释试验
土拉伦斯杆菌凝集试验,土拉伦斯杆菌凝集试验
色觉,色觉
特异性脂酶染色,特异性脂酶染色
妊高征预测方法,妊高征预测方法
乳酸（LA）,乳酸（LA）
甘氨酰脯氨酸二肽氨基肽酶,甘氨酰脯氨酸二肽氨基肽酶
淋巴细胞毒试验,淋巴细胞毒试验
棘球蚴皮内试验,棘球蚴皮内试验
脉搏,脉搏
胸部透视,胸部透视
部分凝血活酶时间,部分凝血活酶时间
粪便结石,粪便结石
丙氨酸,丙氨酸
粪颜色,粪颜色
血清α1-酸性糖蛋白（α1-AG）,血清α1-酸性糖蛋白（α1-AG）
网织红细胞计数（RC）,网织红细胞计数（RC）
脑脊液精氨酸加压素,脑脊液精氨酸加压素
兔感染试验,兔感染试验
皮肤与组织寄生虫的病原检查,皮肤与组织寄生虫的病原检查
GnRH兴奋试验,GnRH兴奋试验
并殖吸虫后尾蚴膜反应,并殖吸虫后尾蚴膜反应
羊水细菌检查,羊水细菌检查
床边试验,床边试验
妇科超声检查,妇科超声检查
脑脊液纤维连接蛋白,脑脊液纤维连接蛋白
胎心音,胎心音
血清皮质醇结合球蛋白,血清皮质醇结合球蛋白
最大中期呼气流速与最大中期流速时间（MMFR),最大中期呼气流速与最大中期流速时间（MMFR)
肾图检查,肾图检查
血清镉（Cd）,血清镉（Cd）
脑脊液C-反应蛋白,脑脊液C-反应蛋白
内视镜超音波术,内视镜超音波术
肝促凝血活酶试验,肝促凝血活酶试验
磷酸肌酸激同工酶,磷酸肌酸激同工酶
促甲状腺激素,促甲状腺激素
血清黏度,血清黏度
红细胞渗透脆性试验（ROFT）,红细胞渗透脆性试验（ROFT）
不孕的血型检查,不孕的血型检查
抗流行性出血热病毒抗体（EHF-AB）,抗流行性出血热病毒抗体（EHF-AB）
抗甲状腺过氧化物酶抗体（ATPO）,抗甲状腺过氧化物酶抗体（ATPO）
淋巴细胞转换试验（LTT）,淋巴细胞转换试验（LTT）
纤维蛋白溶解时间,纤维蛋白溶解时间
去甲基肾上腺素（NM）,去甲基肾上腺素（NM）
远视力检查法,远视力检查法
选择性心血管造影,选择性心血管造影
螺旋体蛋白补体结合试验,螺旋体蛋白补体结合试验
滤过紫外线检查,滤过紫外线检查
游离三碘甲状腺原氨酸（FT3）,游离三碘甲状腺原氨酸（FT3）
体温测量,体温测量
杆菌肽抑菌试验,杆菌肽抑菌试验
原地踏步试验,原地踏步试验
骨髓细菌培养,骨髓细菌培养
粪卟啉,粪卟啉
特殊细菌涂片检查,特殊细菌涂片检查
B淋巴细胞表面标志,B淋巴细胞表面标志
血小板凝集试验（PAgT）,血小板凝集试验（PAgT）
组织纤溶酶原激活物,组织纤溶酶原激活物
Schfrmer氏试验,Schfrmer氏试验
Tinel征,Tinel征
Y染色质,Y染色质
血清无机磷,血清无机磷
血清过氧化脂质,血清过氧化脂质
游离甲状腺素（FT4）,游离甲状腺素（FT4）
皮肤颜色,皮肤颜色
血吸虫间接血凝试验,血吸虫间接血凝试验
血清醛缩酶(ALD),血清醛缩酶(ALD)
膀胱逼尿肌功能检查,膀胱逼尿肌功能检查
脑代谢显像,脑代谢显像
卧立试验,卧立试验
半胱氨酸尿症筛查,半胱氨酸尿症筛查
抗核苷酶试验,抗核苷酶试验
脯氨酸,脯氨酸
妇科常规检查,妇科常规检查
国际标准智力测试,国际标准智力测试
尿17-酮类固醇,尿17-酮类固醇
地塞米松抑制醛固酮试验,地塞米松抑制醛固酮试验
儿童支气管镜检查,儿童支气管镜检查
抗热休克蛋白-60抗体,抗热休克蛋白-60抗体
"尿维生素B1（VitB1,VB1）","尿维生素B1（VitB1,VB1）"
丁型肝炎抗原,丁型肝炎抗原
1分钟胆红素,1分钟胆红素
精液检查,精液检查
Ⅱ级产前超声检查,Ⅱ级产前超声检查
