vid,name
陕西香菊逍遥丸,陕西香菊逍遥丸
施比灵止痒消炎水,施比灵止痒消炎水
同仁堂制药厂五子衍宗丸,同仁堂制药厂五子衍宗丸
浙江普洛康香菇多糖片,浙江普洛康香菇多糖片
度芙林卡泊三醇软膏,度芙林卡泊三醇软膏
五景药业利巴韦林含片,五景药业利巴韦林含片
通天河藏药青鹏膏剂,通天河藏药青鹏膏剂
山西国润三尖杉酯碱注射液,山西国润三尖杉酯碱注射液
上海美优辅酶Q10胶囊,上海美优辅酶Q10胶囊
美唯宁,美唯宁
松鹿养阴清肺口服液,松鹿养阴清肺口服液
河南新谊药业氨甲环酸片,河南新谊药业氨甲环酸片
保元堂胆胃康胶囊,保元堂胆胃康胶囊
亨瑞达制药西咪替丁片,亨瑞达制药西咪替丁片
五景药业法可林滴眼液,五景药业法可林滴眼液
明水药业胶体果胶铋胶囊,明水药业胶体果胶铋胶囊
伊贝特单硝酸异山梨酯胶囊,伊贝特单硝酸异山梨酯胶囊
汾河制药甲氧氯普胺片,汾河制药甲氧氯普胺片
广州康和盐酸左旋咪唑片,广州康和盐酸左旋咪唑片
上海医药利胆片,上海医药利胆片
如意黄柏胶囊,如意黄柏胶囊
德众源吉林甘和茶,德众源吉林甘和茶
上海上药新亚药业注射用果糖,上海上药新亚药业注射用果糖
山西太原复合维生素B片,山西太原复合维生素B片
达仁堂通宣理肺丸,达仁堂通宣理肺丸
道君药业颠茄片,道君药业颠茄片
岷州九制大黄丸,岷州九制大黄丸
诺安盐酸环丙沙星滴眼液,诺安盐酸环丙沙星滴眼液
济源济世药业保和丸,济源济世药业保和丸
龙牡龙牡壮骨颗粒,龙牡龙牡壮骨颗粒
金煜六锐胶囊,金煜六锐胶囊
睡仙睡安胶囊,睡仙睡安胶囊
山西汾河马来酸氯苯那敏片,山西汾河马来酸氯苯那敏片
岳阳同联琥乙红霉素片,岳阳同联琥乙红霉素片
山东方明盐酸硫必利注射液,山东方明盐酸硫必利注射液
辽宁好护士肾炎消肿片,辽宁好护士肾炎消肿片
广西灵峰药业生脉饮,广西灵峰药业生脉饮
珠海同源药业注射用胸腺五肽,珠海同源药业注射用胸腺五肽
山东华鲁维生素B6注射液,山东华鲁维生素B6注射液
巴中普瑞马来酸氨氯地平片,巴中普瑞马来酸氨氯地平片
山西太行脑血康片,山西太行脑血康片
吉林吉春肾复康胶囊,吉林吉春肾复康胶囊
淮南佳盟盐酸吗啉胍片,淮南佳盟盐酸吗啉胍片
标准桃金娘油肠溶胶囊,标准桃金娘油肠溶胶囊
海王金象中药浓维磷糖浆,海王金象中药浓维磷糖浆
健民药业健脾生血片,健民药业健脾生血片
颐圣益脉康软胶囊,颐圣益脉康软胶囊
福建闽东力捷迅二维钙赖氨酸,福建闽东力捷迅二维钙赖氨酸
北京益民药业阿替洛尔片,北京益民药业阿替洛尔片
陕西君寿堂骨筋丸胶囊,陕西君寿堂骨筋丸胶囊
桂林华信新霉素氟轻松乳膏,桂林华信新霉素氟轻松乳膏
鲁北药业甲状腺片,鲁北药业甲状腺片
北京九龙通脉颗粒,北京九龙通脉颗粒
华润三九维A酸乳膏,华润三九维A酸乳膏
海南通用康力注射用盐酸尼莫,海南通用康力注射用盐酸尼莫
白云山医药盐酸米诺环素片,白云山医药盐酸米诺环素片
江苏远恒氟轻松维B6乳膏,江苏远恒氟轻松维B6乳膏
玛特纳,玛特纳
沈阳圣元牛磺酸滴眼液,沈阳圣元牛磺酸滴眼液
西藏神猴药业十一味金色丸,西藏神猴药业十一味金色丸
广西健丰夏桑菊颗粒,广西健丰夏桑菊颗粒
迪克乐克,迪克乐克
迪诺制药丙戊酸钠片,迪诺制药丙戊酸钠片
恬尔心盐酸地尔硫卓片,恬尔心盐酸地尔硫卓片
管城制药罗红霉素分散片,管城制药罗红霉素分散片
加斯清,加斯清
安徽仁和布洛芬片,安徽仁和布洛芬片
四川宜宾五粮液氢溴酸加兰他,四川宜宾五粮液氢溴酸加兰他
人健药业注射用绒促性素,人健药业注射用绒促性素
东北制药盐酸普萘洛尔片,东北制药盐酸普萘洛尔片
禾润板蓝根颗粒,禾润板蓝根颗粒
九芝堂安宫牛黄丸,九芝堂安宫牛黄丸
双星护肝片,双星护肝片
中兴汉方谷维素双维B片,中兴汉方谷维素双维B片
沈阳一药奋乃静片,沈阳一药奋乃静片
研立双,研立双
山东信谊吡拉西坦片,山东信谊吡拉西坦片
华宇制药心脑欣片,华宇制药心脑欣片
海力医生替硝唑片,海力医生替硝唑片
黄石卫生材料水杨酸苯酚贴膏,黄石卫生材料水杨酸苯酚贴膏
湖北天圣香砂六君丸,湖北天圣香砂六君丸
吉春制药清热化毒丸,吉春制药清热化毒丸
东康药业醋酸氢化可的松滴眼,东康药业醋酸氢化可的松滴眼
西藏神猴药业秘诀清凉散,西藏神猴药业秘诀清凉散
西南药业氨茶碱缓释片,西南药业氨茶碱缓释片
五景药业硫酸卡那霉素滴眼液,五景药业硫酸卡那霉素滴眼液
成都青山利康妥布霉素地塞米,成都青山利康妥布霉素地塞米
江苏远恒甲硝唑氯化钠注射液,江苏远恒甲硝唑氯化钠注射液
新爱民制药小儿脐风散,新爱民制药小儿脐风散
上海通用红霉素眼膏,上海通用红霉素眼膏
冠信肠多糖片,冠信肠多糖片
万辉制药生化丸,万辉制药生化丸
北京紫竹硫酸镁注射液,北京紫竹硫酸镁注射液
罗特药甲硝唑片,罗特药甲硝唑片
通化东日药业富马酸亚铁胶囊,通化东日药业富马酸亚铁胶囊
浙江南洋归圆口服液,浙江南洋归圆口服液
中新达仁堂牛黄清心丸,中新达仁堂牛黄清心丸
志鹰药业氯化钠注射液,志鹰药业氯化钠注射液
大连水产药业维生素E软胶囊,大连水产药业维生素E软胶囊
还尔金槐杞黄颗粒,还尔金槐杞黄颗粒
康惠制药积雪苷霜软膏,康惠制药积雪苷霜软膏
石家庄四药葡萄糖注射液,石家庄四药葡萄糖注射液
开封制药樟脑磺酸钠注射液,开封制药樟脑磺酸钠注射液
天津金耀注射用甲泼尼龙琥珀,天津金耀注射用甲泼尼龙琥珀
普华克胜依诺沙星滴眼液,普华克胜依诺沙星滴眼液
济民可信药业抗宫炎片,济民可信药业抗宫炎片
安国药业生发丸,安国药业生发丸
白敬宇制药氨茶碱片,白敬宇制药氨茶碱片
江西南昌肥儿糖浆,江西南昌肥儿糖浆
安诺药业阿奇霉素分散片,安诺药业阿奇霉素分散片
东北制药苯妥英钠片,东北制药苯妥英钠片
善宁,善宁
四川科伦氟康唑片,四川科伦氟康唑片
山东华信葡醛酸钠注射液,山东华信葡醛酸钠注射液
中生人凝血因子Ⅷ,中生人凝血因子Ⅷ
迪沙药业格列吡嗪片,迪沙药业格列吡嗪片
上海普康肌苷片,上海普康肌苷片
美丰,美丰
药王山仙蟾片,药王山仙蟾片
江西捷众多潘立酮片,江西捷众多潘立酮片
沈阳一药布洛芬片,沈阳一药布洛芬片
新亚闵行甲钴胺片,新亚闵行甲钴胺片
卓卡,卓卡
雪樱花制药心脑清软胶囊,雪樱花制药心脑清软胶囊
仙琚制药丙酸氟替卡松乳膏,仙琚制药丙酸氟替卡松乳膏
茂祥制药止痛化癥胶囊,茂祥制药止痛化癥胶囊
利尔药业转移因子胶囊,利尔药业转移因子胶囊
通化新东日富马酸亚铁胶囊,通化新东日富马酸亚铁胶囊
北京同仁堂知柏地黄丸,北京同仁堂知柏地黄丸
捷众制药复方水杨酸樟碘溶液,捷众制药复方水杨酸樟碘溶液
江苏中兴盐酸阿普林定片,江苏中兴盐酸阿普林定片
吉林集安益盛清开灵注射液,吉林集安益盛清开灵注射液
信谊天平卡托普利片,信谊天平卡托普利片
辅仁阿魏酸钠注射液,辅仁阿魏酸钠注射液
济丰药业阿莫西林颗粒,济丰药业阿莫西林颗粒
远大医药盐酸硫必利片,远大医药盐酸硫必利片
上海禾丰盐酸异丙肾上腺素注,上海禾丰盐酸异丙肾上腺素注
山东仁和堂利巴韦林含片,山东仁和堂利巴韦林含片
冯了性宁神丸,冯了性宁神丸
西班牙基立福人血白蛋白,西班牙基立福人血白蛋白
丹东医创盐酸可乐定片,丹东医创盐酸可乐定片
金花转移因子口服溶液,金花转移因子口服溶液
山东齐都硫辛酸片,山东齐都硫辛酸片
博士达药业抗宫炎片,博士达药业抗宫炎片
潍坊制药注射用阿洛西林钠,潍坊制药注射用阿洛西林钠
华南药业雷公藤多甙片,华南药业雷公藤多甙片
斯达舒维U颠茄铝分散片,斯达舒维U颠茄铝分散片
安徽制药断血流片,安徽制药断血流片
陕西中医学院培坤丸,陕西中医学院培坤丸
络泰血塞通软胶囊,络泰血塞通软胶囊
上海中西三维卡马西平片,上海中西三维卡马西平片
云河药业龙血竭胶囊,云河药业龙血竭胶囊
石家庄华新药业乙酰螺旋霉素,石家庄华新药业乙酰螺旋霉素
国金药业银黄颗粒,国金药业银黄颗粒
禾丰乙酰谷酰胺注射液,禾丰乙酰谷酰胺注射液
遂成药业醋酸地塞米松片,遂成药业醋酸地塞米松片
达芬科闯,达芬科闯
海普林,海普林
帮备,帮备
太宝制药保和丸,太宝制药保和丸
江苏正大丰海甘油果糖氯化钠,江苏正大丰海甘油果糖氯化钠
广州白云山中一木香顺气丸,广州白云山中一木香顺气丸
卓峰托吡卡胺滴眼液,卓峰托吡卡胺滴眼液
唐山利康制药复方克霉唑乳膏,唐山利康制药复方克霉唑乳膏
亚征利,亚征利
信谊布地奈德气雾剂,信谊布地奈德气雾剂
恒健制药鱼石脂软膏,恒健制药鱼石脂软膏
信谊碘化油咀嚼片,信谊碘化油咀嚼片
太安堂药业心宝丸,太安堂药业心宝丸
北京勃然慈丹胶囊,北京勃然慈丹胶囊
科创制药黄柏胶囊,科创制药黄柏胶囊
信谊丙硫异烟胺肠溶片,信谊丙硫异烟胺肠溶片
陕西渭南华仁藻酸双酯钠片,陕西渭南华仁藻酸双酯钠片
优贺丁,优贺丁
朗致防风通圣丸,朗致防风通圣丸
悦康药业注射用头孢曲松钠,悦康药业注射用头孢曲松钠
石家庄华新药业氨苄西林丙磺,石家庄华新药业氨苄西林丙磺
北海阳光药业阿奇霉素颗粒,北海阳光药业阿奇霉素颗粒
快清星注射用盐酸甲氯芬酯,快清星注射用盐酸甲氯芬酯
信谊盐酸倍他司汀片,信谊盐酸倍他司汀片
山西云鹏羧甲司坦片,山西云鹏羧甲司坦片
白特喜,白特喜
福森药业千柏鼻炎片,福森药业千柏鼻炎片
润都制药盐酸胺碘酮注射液,润都制药盐酸胺碘酮注射液
哈尔滨三精艾富西盐酸氨溴索,哈尔滨三精艾富西盐酸氨溴索
千金协力药业尼群地平片,千金协力药业尼群地平片
南峰药业固本咳喘片,南峰药业固本咳喘片
信谊黄河复合维生素B片,信谊黄河复合维生素B片
湖北东信琥乙红霉素颗粒,湖北东信琥乙红霉素颗粒
湖南正清盐酸左氧氟沙星注射,湖南正清盐酸左氧氟沙星注射
河南天地药业少林正骨精,河南天地药业少林正骨精
倍特药业甲磺酸帕珠沙星氯化,倍特药业甲磺酸帕珠沙星氯化
石家庄协和阿司匹林肠溶片,石家庄协和阿司匹林肠溶片
哈药六盐酸胺碘酮胶囊,哈药六盐酸胺碘酮胶囊
嘉瑟宜,嘉瑟宜
明水药业注射用头孢唑林钠,明水药业注射用头孢唑林钠
安格药业甲硫酸新斯的明注射,安格药业甲硫酸新斯的明注射
江西银涛过氧化氢溶液,江西银涛过氧化氢溶液
河南中杰布洛芬片,河南中杰布洛芬片
成都第一苦参碱栓,成都第一苦参碱栓
上海通用肝素钠维E乳膏,上海通用肝素钠维E乳膏
白云山明兴清开灵注射液,白云山明兴清开灵注射液
夏桑菊颗粒,夏桑菊颗粒
重庆东方五苓片,重庆东方五苓片
河南灵佑胰激肽原酶肠溶片,河南灵佑胰激肽原酶肠溶片
法斯通,法斯通
海力制药替硝唑片,海力制药替硝唑片
非凡制药复方白芷酊,非凡制药复方白芷酊
上海普康宁心宝胶囊,上海普康宁心宝胶囊
杭州国光药业双氯芬酸钠滴眼,杭州国光药业双氯芬酸钠滴眼
石药控股集团河北唐威药业养,石药控股集团河北唐威药业养
寿堂尼群地平片,寿堂尼群地平片
重庆药友三尖杉酯碱注射液,重庆药友三尖杉酯碱注射液
湖北盛通阿苯达唑颗粒,湖北盛通阿苯达唑颗粒
北京同仁堂活血止痛散,北京同仁堂活血止痛散
河北天成硫酸镁注射液,河北天成硫酸镁注射液
广东恒健甘油醇溶液,广东恒健甘油醇溶液
振东泰盛注射用核黄素磷酸钠,振东泰盛注射用核黄素磷酸钠
兴齐维生素A棕榈酸酯眼用凝,兴齐维生素A棕榈酸酯眼用凝
广东恒健维生素B2片,广东恒健维生素B2片
华青曲咪新乳膏,华青曲咪新乳膏
辰欣药业高三尖杉酯碱注射液,辰欣药业高三尖杉酯碱注射液
欣尔金紫杉醇注射液,欣尔金紫杉醇注射液
重庆希尔安十味活血丸,重庆希尔安十味活血丸
瑞必乐马来酸氟伏沙明片,瑞必乐马来酸氟伏沙明片
广东华南尼群地平片,广东华南尼群地平片
康博士制药泮托拉唑钠肠溶胶,康博士制药泮托拉唑钠肠溶胶
长春普华宁心宝胶囊,长春普华宁心宝胶囊
黑龙江济仁药业前列安通胶囊,黑龙江济仁药业前列安通胶囊
哈药世一堂保胎无忧散,哈药世一堂保胎无忧散
石药双嘧达莫片,石药双嘧达莫片
山西临汾吡罗昔康片,山西临汾吡罗昔康片
贵州家诚解毒止泻胶囊,贵州家诚解毒止泻胶囊
片仔癀片仔癀胶囊,片仔癀片仔癀胶囊
海南三叶制药牛磺酸颗粒,海南三叶制药牛磺酸颗粒
金钥药业利巴韦林片,金钥药业利巴韦林片
四川大冢盐酸左氧氟沙星胶囊,四川大冢盐酸左氧氟沙星胶囊
力生制药马来酸氯苯那敏片,力生制药马来酸氯苯那敏片
广东先强药业注射用单磷酸阿,广东先强药业注射用单磷酸阿
朗致血脂平胶囊,朗致血脂平胶囊
石药集团永丰药业,石药集团永丰药业
沈阳红药乳癖消片,沈阳红药乳癖消片
亚宝养血安神片,亚宝养血安神片
鲁南厚普制药茵栀黄颗粒,鲁南厚普制药茵栀黄颗粒
南京白敬宇维生素B1片,南京白敬宇维生素B1片
沈阳一药西沙必利片,沈阳一药西沙必利片
全星制药奥美拉唑肠溶胶囊,全星制药奥美拉唑肠溶胶囊
辽宁东方人痔速宁片,辽宁东方人痔速宁片
吉林巨仁堂通窍鼻炎片,吉林巨仁堂通窍鼻炎片
多多药业复方甘草酸单铵注射,多多药业复方甘草酸单铵注射
彼迪药业胶体果胶铋胶囊,彼迪药业胶体果胶铋胶囊
通化永基小儿止泻灵颗粒,通化永基小儿止泻灵颗粒
江苏万高独一味软胶囊,江苏万高独一味软胶囊
金辛金丐特葡萄糖酸钙锌口服,金辛金丐特葡萄糖酸钙锌口服
高邦制药咪康唑氯倍他索乳膏,高邦制药咪康唑氯倍他索乳膏
金龙福药业盐酸林可霉素胶囊,金龙福药业盐酸林可霉素胶囊
医奇青霉素V钾片,医奇青霉素V钾片
华兰人血白蛋白,华兰人血白蛋白
罗欣药业盐酸左氧氟沙星片,罗欣药业盐酸左氧氟沙星片
星神益鼻喷雾剂,星神益鼻喷雾剂
新乡华青硫软膏,新乡华青硫软膏
山西同达盐酸二氧丙嗪颗粒,山西同达盐酸二氧丙嗪颗粒
上海中华风油精,上海中华风油精
宜昌人福红霉素肠溶片,宜昌人福红霉素肠溶片
北京曙光药业阿司匹林肠溶片,北京曙光药业阿司匹林肠溶片
广西嘉进痔疮胶囊,广西嘉进痔疮胶囊
浦虹,浦虹
圣华曦盐酸乐卡地平片,圣华曦盐酸乐卡地平片
灵泰药业婴儿保肺宁,灵泰药业婴儿保肺宁
安徽金太阳复方肝浸膏片,安徽金太阳复方肝浸膏片
生命科学注射用重组人生长激,生命科学注射用重组人生长激
云岗制药盐酸普萘洛尔片,云岗制药盐酸普萘洛尔片
震元制药硫酸西索米星注射液,震元制药硫酸西索米星注射液
三九益民制药胞磷胆碱钠氯化,三九益民制药胞磷胆碱钠氯化
锦华药业西咪替丁片,锦华药业西咪替丁片
天龙药业注射用尿激酶,天龙药业注射用尿激酶
江世药业复方牛胎肝提取物片,江世药业复方牛胎肝提取物片
林海清胰利胆颗粒,林海清胰利胆颗粒
太宝制药济生橘核丸,太宝制药济生橘核丸
广西医科大学毛冬青片,广西医科大学毛冬青片
芜湖张恒春杞菊地黄丸,芜湖张恒春杞菊地黄丸
白云山中一白蚀丸,白云山中一白蚀丸
信谊金朱硫酸卡那霉素滴眼液,信谊金朱硫酸卡那霉素滴眼液
金华康恩贝积雪苷片,金华康恩贝积雪苷片
千白,千白
浙江亚太头孢氨苄胶囊,浙江亚太头孢氨苄胶囊
河北医大制药牛磺酸滴眼液,河北医大制药牛磺酸滴眼液
南昌制药己烯雌酚片,南昌制药己烯雌酚片
格林菲尔德转移因子注射液,格林菲尔德转移因子注射液
吉林佳泰制药麝香接骨胶囊,吉林佳泰制药麝香接骨胶囊
金太阳生化复方肝浸膏片,金太阳生化复方肝浸膏片
北京海德润碘甘油,北京海德润碘甘油
同仁堂复方羊角颗粒,同仁堂复方羊角颗粒
摩美得气血和喘嗽宁片,摩美得气血和喘嗽宁片
利祥制药注射用头孢呋辛钠,利祥制药注射用头孢呋辛钠
片仔癀复方片仔癀含片,片仔癀复方片仔癀含片
长春精优肌氨肽苷注射液,长春精优肌氨肽苷注射液
神龙药业氯唑沙宗片,神龙药业氯唑沙宗片
上海新亚注射用丝裂霉素,上海新亚注射用丝裂霉素
浙江新东港盐酸舍曲林片,浙江新东港盐酸舍曲林片
贵州天方药业富马酸亚铁颗粒,贵州天方药业富马酸亚铁颗粒
浙江医药（新昌）硫酸阿托品,浙江医药（新昌）硫酸阿托品
广东元宁制药肾石通颗粒,广东元宁制药肾石通颗粒
白云山医小儿咳喘灵颗粒,白云山医小儿咳喘灵颗粒
纯正堂痔炎消颗粒,纯正堂痔炎消颗粒
康美药业甲硝唑片,康美药业甲硝唑片
华鲁胞磷胆碱钠氯化钠注射液,华鲁胞磷胆碱钠氯化钠注射液
宝珠制药维生素B2片,宝珠制药维生素B2片
东陵药业麝香壮骨膏,东陵药业麝香壮骨膏
惠诺药业盐酸特比萘芬乳膏,惠诺药业盐酸特比萘芬乳膏
健今药业喘嗽宁片,健今药业喘嗽宁片
浙江医药（新昌）维生素E软,浙江医药（新昌）维生素E软
天津金虹胜利水杨酸苯酚贴膏,天津金虹胜利水杨酸苯酚贴膏
广西梧州三箭三蛇胆川贝糖浆,广西梧州三箭三蛇胆川贝糖浆
汉森制药人工牛黄甲硝唑胶囊,汉森制药人工牛黄甲硝唑胶囊
达霏欣,达霏欣
龙泰制药脑血栓片,龙泰制药脑血栓片
四川依科维生素B1片,四川依科维生素B1片
津华晖星克拉霉素片,津华晖星克拉霉素片
南湖制药奥美拉唑肠溶片,南湖制药奥美拉唑肠溶片
江苏远恒复方氯化钠滴眼液,江苏远恒复方氯化钠滴眼液
喀什昆仑维吾尔复方驱虫斑鸠,喀什昆仑维吾尔复方驱虫斑鸠
京生复方牛胎肝提取物片,京生复方牛胎肝提取物片
健择,健择
惠丰药业小儿双解止泻颗粒,惠丰药业小儿双解止泻颗粒
信谊醋酸甲羟孕酮片,信谊醋酸甲羟孕酮片
长生扶康,长生扶康
巨仁堂小儿止泻灵颗粒,巨仁堂小儿止泻灵颗粒
上海通用醋酸可的松注射液,上海通用醋酸可的松注射液
江苏南方卫材水杨酸苯酚贴膏,江苏南方卫材水杨酸苯酚贴膏
珠海联邦双氯芬酸钠滴眼液,珠海联邦双氯芬酸钠滴眼液
哈药总厂注射用头孢唑林钠,哈药总厂注射用头孢唑林钠
康恩贝中药麝香壮骨膏,康恩贝中药麝香壮骨膏
力诺科峰盐酸氟西汀分散片,力诺科峰盐酸氟西汀分散片
新亚闵行头孢泊肟酯片,新亚闵行头孢泊肟酯片
亿帆药业雷公藤多苷片,亿帆药业雷公藤多苷片
六安华源制药盐酸赖氨酸葡萄,六安华源制药盐酸赖氨酸葡萄
葡萄糖注射液,葡萄糖注射液
百琦药业痔疮胶囊,百琦药业痔疮胶囊
辽宁成大人用狂犬病疫苗,辽宁成大人用狂犬病疫苗
升和药业高三尖杉酯碱注射液,升和药业高三尖杉酯碱注射液
信谊丙酸倍氯米松气雾剂,信谊丙酸倍氯米松气雾剂
武汉中联枸橼酸铋钾颗粒,武汉中联枸橼酸铋钾颗粒
南昌济生双氯芬酸钠肠溶片,南昌济生双氯芬酸钠肠溶片
扶聪叶酸片,扶聪叶酸片
山东方明辛伐他汀片,山东方明辛伐他汀片
迪沙药业赖氨葡锌颗粒,迪沙药业赖氨葡锌颗粒
赛高路,赛高路
普洛康裕头孢氨苄胶囊,普洛康裕头孢氨苄胶囊
人凝血因子Ⅷ,人凝血因子Ⅷ
吉春黄金乳宁片,吉春黄金乳宁片
求康氯霉素滴眼液,求康氯霉素滴眼液
成都一药美辛唑酮红古豆醇酯,成都一药美辛唑酮红古豆醇酯
海口制药氨苄西林胶囊,海口制药氨苄西林胶囊
友邦制药强肝糖浆,友邦制药强肝糖浆
修正药业金刚片,修正药业金刚片
长生基因药业注射用重组人干,长生基因药业注射用重组人干
厦门特伦芪枣健胃茶,厦门特伦芪枣健胃茶
俊宏金泽冠心胶囊,俊宏金泽冠心胶囊
乐家老铺明目地黄丸,乐家老铺明目地黄丸
金口馨复方氯己定含漱液,金口馨复方氯己定含漱液
龙菲刻百癣夏塔热片,龙菲刻百癣夏塔热片
台城制药盐酸克林霉素胶囊,台城制药盐酸克林霉素胶囊
安内强,安内强
佳能达华禹制药如意定喘丸,佳能达华禹制药如意定喘丸
君寿堂消癌平片,君寿堂消癌平片
润泽紫花药业紫花烧伤膏,润泽紫花药业紫花烧伤膏
川大华西亚硫酸氢钠甲萘醌注,川大华西亚硫酸氢钠甲萘醌注
湖北民康补中益气丸,湖北民康补中益气丸
河南同源丙酸倍氯米松乳膏,河南同源丙酸倍氯米松乳膏
开浦兰,开浦兰
苏州中化聚卡波非钙片,苏州中化聚卡波非钙片
中方制药布洛芬缓释混悬液,中方制药布洛芬缓释混悬液
升和药业肤痒颗粒,升和药业肤痒颗粒
均青,均青
通化茂祥注射用头孢噻肟钠,通化茂祥注射用头孢噻肟钠
双鹭药业紫杉醇注射液,双鹭药业紫杉醇注射液
吴太感康四维他胶囊,吴太感康四维他胶囊
五0五滋补生发片,五0五滋补生发片
古田药业土霉素片,古田药业土霉素片
黑龙江乌苏里江哈尔滨西洛他,黑龙江乌苏里江哈尔滨西洛他
济南维尔康注射用胰激肽原酶,济南维尔康注射用胰激肽原酶
东方广诚过氧化氢溶液,东方广诚过氧化氢溶液
三明天泰克霉唑乳膏,三明天泰克霉唑乳膏
太极集团槐角丸,太极集团槐角丸
山东希力复方牛胎肝提取物片,山东希力复方牛胎肝提取物片
冯了性回春散,冯了性回春散
震元制药克拉霉素片,震元制药克拉霉素片
海南全星注射用布美他尼,海南全星注射用布美他尼
恬尔新,恬尔新
仙河制药刺五加脑灵胶囊,仙河制药刺五加脑灵胶囊
江西制药三维葡磷钙咀嚼片,江西制药三维葡磷钙咀嚼片
鲁抗乙酰螺旋霉素片,鲁抗乙酰螺旋霉素片
江西天施康肿节风注射液,江西天施康肿节风注射液
成都倍特普卢利沙星胶囊,成都倍特普卢利沙星胶囊
巨先地牡宁神口服液,巨先地牡宁神口服液
午时药业板蓝根颗粒,午时药业板蓝根颗粒
山西云鹏制药四环素片,山西云鹏制药四环素片
同仁堂玉泉颗粒,同仁堂玉泉颗粒
浙江瑞新齐墩果酸片,浙江瑞新齐墩果酸片
国医堂制药皮肤病血毒丸,国医堂制药皮肤病血毒丸
天元屏风生脉胶囊,天元屏风生脉胶囊
明水药业盐酸环丙沙星片,明水药业盐酸环丙沙星片
阿莫西林胶囊,阿莫西林胶囊
广东天普生化医药注射用绒促,广东天普生化医药注射用绒促
北京首儿依托红霉素颗粒,北京首儿依托红霉素颗粒
中央药业尼莫地平片,中央药业尼莫地平片
石药银湖葡萄糖注射液,石药银湖葡萄糖注射液
中联胰激肽原酶肠溶片,中联胰激肽原酶肠溶片
重庆渝生樟脑醑,重庆渝生樟脑醑
天和麝香壮骨膏,天和麝香壮骨膏
百会药业丙硫氧嘧啶片,百会药业丙硫氧嘧啶片
开坤丙酸氯倍他索乳膏,开坤丙酸氯倍他索乳膏
怡诺思,怡诺思
广东逢春生化丸,广东逢春生化丸
青岛双鲸维生素A软胶囊,青岛双鲸维生素A软胶囊
奥邦甘露聚糖肽片,奥邦甘露聚糖肽片
江西青春康源五子衍宗丸,江西青春康源五子衍宗丸
广州东康阿昔洛韦滴眼液,广州东康阿昔洛韦滴眼液
通化东宝永健脑血康片,通化东宝永健脑血康片
恒诚制药金银花露,恒诚制药金银花露
瑞阳制药注射用硫酸链霉素,瑞阳制药注射用硫酸链霉素
世康特硫软膏,世康特硫软膏
湖北晨康磷酸氯喹片,湖北晨康磷酸氯喹片
安可高赖氨葡锌颗粒,安可高赖氨葡锌颗粒
北海国发肥儿糖浆,北海国发肥儿糖浆
宝珠制药维生素B6片,宝珠制药维生素B6片
奇特朱砂安神丸,奇特朱砂安神丸
普德药业黄柏胶囊,普德药业黄柏胶囊
仁盛制药陈香露白露片,仁盛制药陈香露白露片
全宇制药西咪替丁片,全宇制药西咪替丁片
东药单硝酸异山梨酯片,东药单硝酸异山梨酯片
维和药业三七胶囊,维和药业三七胶囊
海南制药厂硫酸阿托品注射液,海南制药厂硫酸阿托品注射液
杭州民生药业高三尖杉酯碱注,杭州民生药业高三尖杉酯碱注
石药布洛芬颗粒,石药布洛芬颗粒
河北山姆士盐酸二甲双胍缓释,河北山姆士盐酸二甲双胍缓释
河丰药业肿节风片,河丰药业肿节风片
上海信谊吡喹酮片,上海信谊吡喹酮片
四川禾邦阳光小儿咽扁颗粒,四川禾邦阳光小儿咽扁颗粒
通脉颗粒,通脉颗粒
三九胃泰温胃舒颗粒,三九胃泰温胃舒颗粒
北京万生药业阿仑膦酸钠片,北京万生药业阿仑膦酸钠片
海南中和药业注射用生长抑素,海南中和药业注射用生长抑素
通化茂祥复方羊角片,通化茂祥复方羊角片
辰欣药业依托泊苷注射液,辰欣药业依托泊苷注射液
华威凉血解毒颗粒,华威凉血解毒颗粒
万通复升药业关节止痛膏,万通复升药业关节止痛膏
长红制药藻酸双酯钠片,长红制药藻酸双酯钠片
重庆植恩奥利司他胶囊,重庆植恩奥利司他胶囊
新百药业复方骨肽注射液,新百药业复方骨肽注射液
南京白敬宇盐酸吡硫醇片,南京白敬宇盐酸吡硫醇片
锦州九泰葡萄糖氯化钠注射液,锦州九泰葡萄糖氯化钠注射液
东新药业双嘧达莫片,东新药业双嘧达莫片
陕西步长制药中风回春胶囊,陕西步长制药中风回春胶囊
湖南恒生制药注射用硝普钠,湖南恒生制药注射用硝普钠
信立欣,信立欣
怡开,怡开
陕西开元莱葛颗粒,陕西开元莱葛颗粒
潇然,潇然
云昆金花消痤丸,云昆金花消痤丸
湖南正清甲磺酸帕珠沙星氯化,湖南正清甲磺酸帕珠沙星氯化
依托红霉素片,依托红霉素片
楚雄天利药业黄藤素片,楚雄天利药业黄藤素片
福州海王福药黄体酮注射液,福州海王福药黄体酮注射液
白云山光华盐酸舍曲林片,白云山光华盐酸舍曲林片
北海阳光药业氧化锌软膏,北海阳光药业氧化锌软膏
唐山红星硝酸咪康唑乳膏,唐山红星硝酸咪康唑乳膏
诺欣,诺欣
泽通,泽通
大同五洲通普卢利沙星胶囊,大同五洲通普卢利沙星胶囊
鲁西药业维生素C片,鲁西药业维生素C片
同仁堂愈风宁心片,同仁堂愈风宁心片
四川美大康华康氯霉素滴眼液,四川美大康华康氯霉素滴眼液
