vid,name
不能向尺侧屈腕...,不能向尺侧屈腕...
子宫内膜异位,子宫内膜异位
臀沟下垂状跛行步态,臀沟下垂状跛行步态
脊髓马尾受累,脊髓马尾受累
器质性精神障碍,器质性精神障碍
龟头异味,龟头异味
疱疹后神经痛,疱疹后神经痛
晚霞样或夕照样眼底,晚霞样或夕照样眼底
胃火口臭,胃火口臭
角膜烧伤,角膜烧伤
经期小腹坠痛,经期小腹坠痛
肛门或肛管窄小,肛门或肛管窄小
腰臀部广泛性疼...,腰臀部广泛性疼...
心脏停搏,心脏停搏
蛛网膜腔内囊肿,蛛网膜腔内囊肿
蜕膜残留,蜕膜残留
流感样症状,流感样症状
泪腺不发达,泪腺不发达
会阴部牵引痛,会阴部牵引痛
颅外头痛,颅外头痛
外阴痛,外阴痛
沮丧,沮丧
呈马蜂螫型游走性水肿,呈马蜂螫型游走性水肿
胃寒疼痛,胃寒疼痛
行走时发生腓肠肌麻木,行走时发生腓肠肌麻木
指甲有黄色细点,指甲有黄色细点
四肢瘫痪,四肢瘫痪
静脉逗,静脉逗
尿道黏膜外翻,尿道黏膜外翻
低血磷,低血磷
深黄色或带绿色...,深黄色或带绿色...
胎儿窘迫,胎儿窘迫
心跳过速,心跳过速
舌咽神经痛或其...,舌咽神经痛或其...
脐尿管残余,脐尿管残余
小便不易排空,小便不易排空
剧烈运动或强体...,剧烈运动或强体...
颈部囊性病变,颈部囊性病变
“老练”外貌,“老练”外貌
第一心音亢进,第一心音亢进
手凉,手凉
面色青灰,面色青灰
维生素C缺乏,维生素C缺乏
脑占位性病变,脑占位性病变
弥漫性出血,弥漫性出血
湿疹,湿疹
身体下部短于上部,身体下部短于上部
角膜炎,角膜炎
颤抖,颤抖
右心功能不全,右心功能不全
背痛,背痛
肩胛骨痛,肩胛骨痛
病理性Q波,病理性Q波
肩周酸痛不适,肩周酸痛不适
低位小肠梗阻,低位小肠梗阻
女性性器官反应缺乏,女性性器官反应缺乏
回盲瓣功能不全,回盲瓣功能不全
角回受损,角回受损
肺通气一血流比例失调,肺通气一血流比例失调
偏执型人格障碍,偏执型人格障碍
继发性便秘,继发性便秘
视野向心性缩小,视野向心性缩小
精神过敏,精神过敏
夕阳综合征,夕阳综合征
多囊卵巢,多囊卵巢
颅底畸形,颅底畸形
牙齿形态异常,牙齿形态异常
惊跳,惊跳
凝血障碍,凝血障碍
舌骨区有肿胀压痛,舌骨区有肿胀压痛
神经疼痛,神经疼痛
小儿进食易呕吐,小儿进食易呕吐
串珠肋,串珠肋
灼痛,灼痛
木僵,木僵
胆汁潴留,胆汁潴留
额头长痘,额头长痘
阴道横隔,阴道横隔
肺纹理减少,肺纹理减少
下肢皮肤营养性改变,下肢皮肤营养性改变
中心暗点或弓形暗点,中心暗点或弓形暗点
继发性痛经,继发性痛经
以偷窥为快感源...,以偷窥为快感源...
生理性厌食,生理性厌食
指节垫,指节垫
色觉异常,色觉异常
胃肠粘膜的通透性增高,胃肠粘膜的通透性增高
铁宝刚,铁宝刚
小儿尿血,小儿尿血
颈交感链受累,颈交感链受累
腕关节内积血及...,腕关节内积血及...
发作性嗜睡和食欲亢进,发作性嗜睡和食欲亢进
异性装扮癖,异性装扮癖
浅筋膜炎,浅筋膜炎
健忘性失语,健忘性失语
肌肉砸伤,肌肉砸伤
下半身消瘦型,下半身消瘦型
黏液囊肿,黏液囊肿
尿胆红素阴性,尿胆红素阴性
造血功能障碍,造血功能障碍
蝶形骨折,蝶形骨折
口齿含糊,口齿含糊
性心理不成熟,性心理不成熟
十二指肠扩张,十二指肠扩张
尿后滴沥,尿后滴沥
过荣华,过荣华
耳堵,耳堵
口舌生疮,口舌生疮
舌苔发黑,舌苔发黑
小儿明显瘦小,小儿明显瘦小
十二指肠有切迹或狭窄,十二指肠有切迹或狭窄
抗Jo-1抗体阳性,抗Jo-1抗体阳性
股沟及大腿内侧...,股沟及大腿内侧...
性交疼痛,性交疼痛
纤维性钙化结节,纤维性钙化结节
推髌抗阻痛,推髌抗阻痛
尿酸化异常,尿酸化异常
肾小球体积增大,肾小球体积增大
招风耳,招风耳
胸腰驼背,胸腰驼背
心脏震颤,心脏震颤
眶静脉回流障碍,眶静脉回流障碍
紫绀,紫绀
网球肘,网球肘
发音改变,发音改变
脊柱骨质改变,脊柱骨质改变
间歇性尿蛋白,间歇性尿蛋白
鼻衂,鼻衂
瞳孔变形,瞳孔变形
斑疹,斑疹
叹息样呼吸,叹息样呼吸
腹部压痛,腹部压痛
生理性肥胖,生理性肥胖
上颌窦囊肿,上颌窦囊肿
进食流泪,进食流泪
肢体僵硬感,肢体僵硬感
纵隔病变,纵隔病变
外踝呈现凹陷,外踝呈现凹陷
肩关节痛,肩关节痛
气管隆突以上的损伤,气管隆突以上的损伤
子宫增大明显（...,子宫增大明显（...
下肢发凉,下肢发凉
情景性晕厥,情景性晕厥
短颈,短颈
惊厥,惊厥
鼻孔外露,鼻孔外露
产道血肿,产道血肿
腓肠肌拉伤,腓肠肌拉伤
烧伤创面浅咖啡...,烧伤创面浅咖啡...
肢骨纹状肥大,肢骨纹状肥大
虹膜异色,虹膜异色
鼻前庭部发痒,鼻前庭部发痒
甲营养不良,甲营养不良
手足皲裂,手足皲裂
小儿长牙发烧,小儿长牙发烧
精子大头畸形,精子大头畸形
小儿哭闹不安,小儿哭闹不安
胆囊增大,胆囊增大
月经时多时少且...,月经时多时少且...
睑结膜充血露出...,睑结膜充血露出...
咳声嘶哑,咳声嘶哑
门诊高血压,门诊高血压
幻味,幻味
牙关紧闭,牙关紧闭
产褥感染,产褥感染
腘动脉搏动减弱或消失,腘动脉搏动减弱或消失
口腔起泡,口腔起泡
心绞痛,心绞痛
硬肿症,硬肿症
对光反应消失,对光反应消失
腹壁外侧包块...,腹壁外侧包块...
食指半月甲呈粉红色,食指半月甲呈粉红色
生理性黄疸,生理性黄疸
输精管堵塞,输精管堵塞
清晨或上午头痛,清晨或上午头痛
舌乳头增生,舌乳头增生
晕厥,晕厥
乳房或乳头未发育,乳房或乳头未发育
败血症的征象,败血症的征象
代树芳,代树芳
输尿管扩张,输尿管扩张
腰部的不稳交锁现象,腰部的不稳交锁现象
多根肋骨骨折,多根肋骨骨折
心动过缓,心动过缓
肾区叩击痛,肾区叩击痛
耳垂粘连,耳垂粘连
脂肪瘤,脂肪瘤
口唇周围有炎性...,口唇周围有炎性...
尿失禁与遗尿,尿失禁与遗尿
胎位异常,胎位异常
头昏脑胀四肢无力,头昏脑胀四肢无力
判断力和定向力障碍,判断力和定向力障碍
尿酸盐在关节内...,尿酸盐在关节内...
一过性心尖部收...,一过性心尖部收...
咽喉部充血,咽喉部充血
泪道阻塞,泪道阻塞
伸舌偏斜,伸舌偏斜
指甲、耳软骨出...,指甲、耳软骨出...
血压高,血压高
角膜色膜环,角膜色膜环
内分泌功能减退,内分泌功能减退
病理性近视,病理性近视
鼻子上火,鼻子上火
肝淤血,肝淤血
耳根部疼痛,耳根部疼痛
混合型酸碱平衡紊乱,混合型酸碱平衡紊乱
肛门坠胀,肛门坠胀
手腕部米粒大小...,手腕部米粒大小...
腕关节结节样的突起,腕关节结节样的突起
肾性骨质软化,肾性骨质软化
气道和食管之间的瘘管,气道和食管之间的瘘管
大量皮肤脱屑,大量皮肤脱屑
疤痕处破损后出现溃疡,疤痕处破损后出现溃疡
喝酒后胃疼,喝酒后胃疼
痰黏稠或脓性可...,痰黏稠或脓性可...
尿胆原增加,尿胆原增加
拇、食、中三指...,拇、食、中三指...
运动不足综合征,运动不足综合征
假期综合症,假期综合症
代谢性酸中毒,代谢性酸中毒
胸腰段及腰椎前凸消失,胸腰段及腰椎前凸消失
口甜,口甜
指根部疼,指根部疼
输尿管向心偏移,输尿管向心偏移
频繁呕吐及便秘,频繁呕吐及便秘
龟头珍珠疹,龟头珍珠疹
末指短小向内弯...,末指短小向内弯...
盆腔积液,盆腔积液
发热伴有腹痛、...,发热伴有腹痛、...
盆腔内有较广泛浸润,盆腔内有较广泛浸润
手表皮深处的水疱,手表皮深处的水疱
眼球内积脓而失明,眼球内积脓而失明
胃丢失蛋白,胃丢失蛋白
面部长癣,面部长癣
背部长痘,背部长痘
肢端凉,肢端凉
肛管括约肌横断,肛管括约肌横断
狭窄骨盆,狭窄骨盆
产后脱发,产后脱发
喉头痉挛,喉头痉挛
一氧化碳中毒,一氧化碳中毒
神经性耳鸣,神经性耳鸣
腓骨肌对称萎缩...,腓骨肌对称萎缩...
特发性水肿,特发性水肿
肠管变形,肠管变形
哭笑失常,哭笑失常
胸骨后烧灼样痛,胸骨后烧灼样痛
膝关节间隙弹响和疼痛,膝关节间隙弹响和疼痛
血管痉挛,血管痉挛
脚趾关节痛,脚趾关节痛
肘关节畸形,肘关节畸形
类偏狂,类偏狂
眼球不能随意动,眼球不能随意动
经前期膝痛,经前期膝痛
眼球调节功能减...,眼球调节功能减...
玻璃体经瞳孔向...,玻璃体经瞳孔向...
挤压伤,挤压伤
心悸伴心率异常,心悸伴心率异常
癫痫持续发作,癫痫持续发作
动脉呈多处伸长扭曲状,动脉呈多处伸长扭曲状
喉咙痛,喉咙痛
下肢湿性坏疽,下肢湿性坏疽
浅昏迷,浅昏迷
幽门肌肥大,幽门肌肥大
维生素D缺乏,维生素D缺乏
外周静脉充勇,外周静脉充勇
肺部疼痛,肺部疼痛
呼吸道阻塞,呼吸道阻塞
脂溶性维生素缺乏,脂溶性维生素缺乏
忧郁,忧郁
大便色浅,大便色浅
心理年龄小于生理年龄,心理年龄小于生理年龄
腰椎退化,腰椎退化
淋巴液流出,淋巴液流出
新生儿母乳喂养...,新生儿母乳喂养...
过敏性血管水肿,过敏性血管水肿
肌肉肥大,肌肉肥大
突发的右侧心衰,突发的右侧心衰
肺气压伤,肺气压伤
鼻塞,鼻塞
肩部牵涉痛,肩部牵涉痛
身体的低垂部位水肿,身体的低垂部位水肿
小儿前囟凹陷,小儿前囟凹陷
肝细胞脂肪性变,肝细胞脂肪性变
断续的肌收缩,断续的肌收缩
表情迟钝,表情迟钝
疤痕增生,疤痕增生
乳房硬化,乳房硬化
心肌肥厚,心肌肥厚
手背部皮肤发红肿胀,手背部皮肤发红肿胀
产后腰痛,产后腰痛
Irl,Irl
胎心率改变,胎心率改变
孕妇上火,孕妇上火
夸大狂,夸大狂
难免早产,难免早产
醉酒,醉酒
腹部有局部或广...,腹部有局部或广...
一过性红斑狼疮样,一过性红斑狼疮样
尿道内虫咬感或...,尿道内虫咬感或...
产后抑郁,产后抑郁
肛裂三联征,肛裂三联征
结脉,结脉
出冷汗,出冷汗
婴儿头皮有黄色结痂,婴儿头皮有黄色结痂
心瓣膜病变,心瓣膜病变
婴幼儿脐部有肿物突出,婴幼儿脐部有肿物突出
畏寒,畏寒
舌运动受限,舌运动受限
急性病容,急性病容
回吸性涕血,回吸性涕血
头部震颤,头部震颤
鼠疫样皮损,鼠疫样皮损
违拗症,违拗症
喉鸣声,喉鸣声
被害妄想,被害妄想
肾源性水肿,肾源性水肿
指(趾)甲横断,指(趾)甲横断
胆汁返流,胆汁返流
粪便黑色并带有血液,粪便黑色并带有血液
寒气重,寒气重
复聪现象,复聪现象
口酸,口酸
心跳加快,心跳加快
流泪,流泪
肥达反应阳性,肥达反应阳性
二尖瓣脱垂,二尖瓣脱垂
嘴唇肿,嘴唇肿
绝经年龄过早,绝经年龄过早
尿道口疼,尿道口疼
栓塞性肾炎,栓塞性肾炎
岔气,岔气
反向搏动,反向搏动
吐弄舌,吐弄舌
上腹弥漫性压痛,上腹弥漫性压痛
吞气,吞气
濡脉,濡脉
骶尾部窦道形成,骶尾部窦道形成
猜疑,猜疑
颈部淋巴结肿大,颈部淋巴结肿大
阵发性鼻塞,阵发性鼻塞
涎瘘,涎瘘
商建磊,商建磊
蜘蛛指,蜘蛛指
食欲较差,食欲较差
Howship...,Howship...
胚胎发育障碍,胚胎发育障碍
三角头畸形,三角头畸形
鼻内痛,鼻内痛
卵巢缺如或发育不全,卵巢缺如或发育不全
尿道流出分泌物,尿道流出分泌物
展峰,展峰
抗卵巢抗体阳性,抗卵巢抗体阳性
尿中有特殊鼠臭味,尿中有特殊鼠臭味
肤色赤红,肤色赤红
餐后血糖过低,餐后血糖过低
神经性厌食,神经性厌食
打软腿,打软腿
重压感、紧箍感...,重压感、紧箍感...
上腹囊性肿块,上腹囊性肿块
小儿夜啼,小儿夜啼
前期妊娠反应,前期妊娠反应
伤口感染,伤口感染
拥抱反射减弱或消失,拥抱反射减弱或消失
产褥期恶露,产褥期恶露
阑尾壁缺血坏死,阑尾壁缺血坏死
前臂短缩,前臂短缩
脉压缩小,脉压缩小
食管腔梗阻,食管腔梗阻
候亚益,候亚益
母婴ABO血型不合,母婴ABO血型不合
苑长青,苑长青
声调似小孩,声调似小孩
腰长骨刺,腰长骨刺
闪回,闪回
大腿酸痛,大腿酸痛
咽部充血,咽部充血
指甲出现条纹或斑点,指甲出现条纹或斑点
震荡性神经受累,震荡性神经受累
肺部感染,肺部感染
一侧性下腹剧烈疼痛,一侧性下腹剧烈疼痛
酒精性心肌,酒精性心肌
肠粘连,肠粘连
心慌气短,心慌气短
重听,重听
腋窝多汗,腋窝多汗
巨大的结肠,巨大的结肠
酒糟鼻,酒糟鼻
脸颊发灰,脸颊发灰
对女性物品的非...,对女性物品的非...
溃疡龛影,溃疡龛影
婴儿睡觉摇头,婴儿睡觉摇头
膈膨升,膈膨升
耳鸣,耳鸣
腰背痛,腰背痛
嗅觉倒错,嗅觉倒错
饭后困倦,饭后困倦
跖纹中拇趾球区...,跖纹中拇趾球区...
眼部感染,眼部感染
岳俊卿,岳俊卿
脑灰质移位,脑灰质移位
血管内凝血,血管内凝血
盆腔瘀血,盆腔瘀血
膀胱憩室...,膀胱憩室...
咬痛,咬痛
外阴肿胀,外阴肿胀
埋藏齿,埋藏齿
模糊不定，情绪性面痛,模糊不定，情绪性面痛
鼻梁平塌,鼻梁平塌
鼻脓涕有臭味,鼻脓涕有臭味
腕关节桡侧部位的疼痛,腕关节桡侧部位的疼痛
脸上黑斑,脸上黑斑
腕部肿胀压痛,腕部肿胀压痛
黏膜白斑,黏膜白斑
眼眶缩小,眼眶缩小
便血,便血
肌肉假肥大,肌肉假肥大
疖肿,疖肿
新生儿低体温,新生儿低体温
迎风流泪,迎风流泪
穿凿样改变颅骨破坏,穿凿样改变颅骨破坏
膀胱阴道瘘,膀胱阴道瘘
口角向外的放射性皱纹,口角向外的放射性皱纹
头颅增大,头颅增大
痣细胞,痣细胞
三峰热型,三峰热型
重力休克,重力休克
子宫出血,子宫出血
耳孔处长出的肿物,耳孔处长出的肿物
足癣,足癣
产道扁平型狭窄,产道扁平型狭窄
心境不良,心境不良
口辣,口辣
指甲可见横沟纺,指甲可见横沟纺
经期前后小腹坠痛,经期前后小腹坠痛
多汗且臭味较浓,多汗且臭味较浓
侵蚀性水疱,侵蚀性水疱
面部水肿,面部水肿
额叶癫痫的“击...,额叶癫痫的“击...
咽部有异物感,咽部有异物感
腋毛毛干上有微小结节,腋毛毛干上有微小结节
阴道血性分泌物,阴道血性分泌物
异常粗大的舞蹈样动作,异常粗大的舞蹈样动作
食管气管瘘,食管气管瘘
阴蒂肥大,阴蒂肥大
髓鞘化延迟,髓鞘化延迟
尿液臭味,尿液臭味
牙的咀嚼磨损,牙的咀嚼磨损
气息异常,气息异常
低热,低热
婴儿臀部红,婴儿臀部红
侧卧时位于下侧...,侧卧时位于下侧...
颈椎椎节已有明...,颈椎椎节已有明...
痰鸣音,痰鸣音
小孩频繁眨眼,小孩频繁眨眼
口咸,口咸
痰湿体质,痰湿体质
视乳头水肿,视乳头水肿
中枢性呼吸暂停,中枢性呼吸暂停
脊柱侧弯,脊柱侧弯
头颈分离感,头颈分离感
近视,近视
输卵管肿块,输卵管肿块
尿频,尿频
颈椎分节异常,颈椎分节异常
瞳孔异常,瞳孔异常
手的歪扭畸形,手的歪扭畸形
视野缺损,视野缺损
发育性骨盆异常,发育性骨盆异常
酪氨酸血症,酪氨酸血症
肩胛带“模拟瘫痪”,肩胛带“模拟瘫痪”
腰骶部皮肤多毛...,腰骶部皮肤多毛...
偏身麻木,偏身麻木
丘疹性痤疮,丘疹性痤疮
口腔黏膜纤维化,口腔黏膜纤维化
认知功能障碍,认知功能障碍
智力发育迟缓,智力发育迟缓
网络综合症,网络综合症
起点,起点
男性乳房大,男性乳房大
痰中带血丝,痰中带血丝
痤疮样皮疹,痤疮样皮疹
大腿外侧痛,大腿外侧痛
膝盖扭伤,膝盖扭伤
背部痉挛,背部痉挛
咬嘴唇或舌,咬嘴唇或舌
黑头粉刺,黑头粉刺
院博,院博
泛恶欲吐,泛恶欲吐
盖迎男,盖迎男
阵挛,阵挛
手足麻木,手足麻木
腹水,腹水
卵巢性闭经,卵巢性闭经
粪便排出过程异常,粪便排出过程异常
对红绿颜色分辨不清,对红绿颜色分辨不清
过度通气,过度通气
心脏穿透性损伤,心脏穿透性损伤
胸部隐痛,胸部隐痛
胸闷气短,胸闷气短
睑裂狭小,睑裂狭小
起搏频率增高,起搏频率增高
颈静脉怒张,颈静脉怒张
第3腰椎横突的...,第3腰椎横突的...
腰骶部酸痛,腰骶部酸痛
咳铁锈色痰,咳铁锈色痰
慢性头痛,慢性头痛
骨溶解,骨溶解
迷恋足部或鞋袜,迷恋足部或鞋袜
巨口,巨口
消耗性体重下降,消耗性体重下降
大动脉供血障碍,大动脉供血障碍
脊髓前角病变,脊髓前角病变
肺栓塞,肺栓塞
恶心,恶心
运动损伤,运动损伤
产后出血,产后出血
牙齿小且无光泽,牙齿小且无光泽
小便恐惧,小便恐惧
口唇发绀,口唇发绀
牙龈萎缩,牙龈萎缩
喉肌无力,喉肌无力
脐周疼痛,脐周疼痛
胃区包块,胃区包块
肠狭窄,肠狭窄
晶状体脱位或半脱位,晶状体脱位或半脱位
甲状腺过氧化物...,甲状腺过氧化物...
小肠损伤,小肠损伤
肛管息肉,肛管息肉
轻瘫,轻瘫
落枕,落枕
喉弥漫性黏膜肥...,喉弥漫性黏膜肥...
眼底樱桃红斑,眼底樱桃红斑
心脏转移,心脏转移
舌根部脓肿,舌根部脓肿
下肢负重障碍,下肢负重障碍
胃内压增加,胃内压增加
回声阴影,回声阴影
绳攀,绳攀
逯长平,逯长平
表皮角化,表皮角化
膝盖撞伤,膝盖撞伤
视网膜静脉纡曲怒张,视网膜静脉纡曲怒张
颈椎退化,颈椎退化
主动脉弓迂曲,主动脉弓迂曲
结石,结石
局限性肌张力障碍,局限性肌张力障碍
弥漫性血管角化,弥漫性血管角化
牙周袋形成,牙周袋形成
粪便脓血,粪便脓血
软产道异常,软产道异常
眼睑痉挛,眼睑痉挛
颈性高血压,颈性高血压
燥狂相,燥狂相
化妆品的毛发损害,化妆品的毛发损害
拇食指捏物功能障碍,拇食指捏物功能障碍
头摇,头摇
便秘,便秘
肛管狭窄,肛管狭窄
入睡困难,入睡困难
肾外梗阻,肾外梗阻
颧红盗汗,颧红盗汗
月经量多,月经量多
异常矮小,异常矮小
反复发烧,反复发烧
青枝骨折,青枝骨折
腋窝痛,腋窝痛
胆囊积水,胆囊积水
下腔静脉血栓形成,下腔静脉血栓形成
瓣膜增厚,瓣膜增厚
肝郁脾虚,肝郁脾虚
C,C
WUJ,WUJ
鸡眼,鸡眼
逐渐加重的右侧...,逐渐加重的右侧...
眼球不同轴,眼球不同轴
眼前黑影,眼前黑影
前列腺钙化,前列腺钙化
休克,休克
上肺纤维化明显,上肺纤维化明显
儿童行动迟缓,儿童行动迟缓
先天性X因子缺乏,先天性X因子缺乏
咽喉炎,咽喉炎
舌齿龈疼痛性粟...,舌齿龈疼痛性粟...
大腿疼痛,大腿疼痛
假临产,假临产
囊样斑块,囊样斑块
板状腹,板状腹
指甲呈现青紫色,指甲呈现青紫色
电机械分离现象,电机械分离现象
病理性赘述,病理性赘述
心脏淤积淀粉样物质,心脏淤积淀粉样物质
输尿管狭窄,输尿管狭窄
块状痰,块状痰
乳头样增生变化,乳头样增生变化
妊娠蛋白尿,妊娠蛋白尿
阑尾腔闭塞,阑尾腔闭塞
栓状齿,栓状齿
缓脉,缓脉
喉结痛,喉结痛
棘突压痛,棘突压痛
非依赖性物质所...,非依赖性物质所...
婴儿湿疹,婴儿湿疹
骨骼停止发育,骨骼停止发育
自发性骨折,自发性骨折
四肢震颤,四肢震颤
颈部皱纹多,颈部皱纹多
发热伴淋巴结肿...,发热伴淋巴结肿...
咽喉疼痛,咽喉疼痛
情感依赖,情感依赖
肛旁脓肿,肛旁脓肿
闫宇邱,闫宇邱
骶骨裂,骶骨裂
血压下降,血压下降
拒食,拒食
核上性垂直性眼肌瘫痪,核上性垂直性眼肌瘫痪
痔核,痔核
指趾端干性坏死,指趾端干性坏死
自我定向障碍,自我定向障碍
无胆汁粪便,无胆汁粪便
口腔念珠菌感染,口腔念珠菌感染
胎盘老化,胎盘老化
四肢长骨和肌肉...,四肢长骨和肌肉...
排便频率异常,排便频率异常
运动后尿血,运动后尿血
腹腔种植,腹腔种植
胸部有过度回响,胸部有过度回响
腋部肿块,腋部肿块
排便障碍,排便障碍
频繁发笑,频繁发笑
肠麻痹软瘫,肠麻痹软瘫
趾远端呈球形,趾远端呈球形
尿比重增高,尿比重增高
鼻部结核,鼻部结核
胸壁浸润,胸壁浸润
过渡区R波递增不良,过渡区R波递增不良
搏动性耳鸣,搏动性耳鸣
足外翻,足外翻
肋间神经痛,肋间神经痛
精神运动性活动变坏,精神运动性活动变坏
微炎症状态,微炎症状态
尿急,尿急
尿钙增多,尿钙增多
类风湿关节炎,类风湿关节炎
痢疾,痢疾
新生儿中性粒细胞增多,新生儿中性粒细胞增多
鼓腮和吹口哨漏气,鼓腮和吹口哨漏气
继发性不孕,继发性不孕
肥胖前期,肥胖前期
结肠憩室,结肠憩室
先天性腹壁发育不全,先天性腹壁发育不全
腹痛伴腹泻,腹痛伴腹泻
脓胸,脓胸
两肺满布粟粒状阴影,两肺满布粟粒状阴影
胆管断裂,胆管断裂
肝大,肝大
寒战,寒战
仪平,仪平
主动脉硬化,主动脉硬化
脊柱和四肢畸形,脊柱和四肢畸形
瘤体牵拉,瘤体牵拉
三尖瓣下移,三尖瓣下移
心脏杂音,心脏杂音
胸腔积液,胸腔积液
黑尿,黑尿
黏膜稍苍白,黏膜稍苍白
舌下垂,舌下垂
脑脊液鼻漏,脑脊液鼻漏
小肠扩张充气,小肠扩张充气
胆囊壁纤维化,胆囊壁纤维化
血糖值升高,血糖值升高
食欲异常,食欲异常
发作后精神障碍,发作后精神障碍
胼胝体发育不良,胼胝体发育不良
狂笑,狂笑
婴儿湿疹结痂,婴儿湿疹结痂
难入睡或易惊醒,难入睡或易惊醒
龟头发黑,龟头发黑
食指和中指僵硬痛麻,食指和中指僵硬痛麻
胆囊的超敏反应,胆囊的超敏反应
恶病质,恶病质
结肠性便秘,结肠性便秘
肺部啰音,肺部啰音
电生理异常,电生理异常
骨软化,骨软化
放屁过臭,放屁过臭
呼吸异常,呼吸异常
肾小球内“三高”,肾小球内“三高”
口干舌燥,口干舌燥
急性肾衰竭,急性肾衰竭
下肢浅静脉曲张,下肢浅静脉曲张
活动后气促,活动后气促
耳、鼻、软骨变成蓝色,耳、鼻、软骨变成蓝色
“5P”征,“5P”征
心肾阳虚,心肾阳虚
舞蹈样手足徐动,舞蹈样手足徐动
弦脉,弦脉
脑白质变性,脑白质变性
手皮肤发紫,手皮肤发紫
阴囊水肿,阴囊水肿
前臂旋后功能受限,前臂旋后功能受限
阴道脓性分泌物,阴道脓性分泌物
弹钢琴指(趾)征,弹钢琴指(趾)征
极重度精神发育迟滞,极重度精神发育迟滞
病理性听觉适应,病理性听觉适应
脐周腹壁缺损,脐周腹壁缺损
色汗,色汗
腹泻与便秘交替,腹泻与便秘交替
口唇渗液,口唇渗液
小书写症,小书写症
胁部肿胀,胁部肿胀
胎势异常,胎势异常
循环衰竭,循环衰竭
妊娠性黄褐斑,妊娠性黄褐斑
肠壁坏死,肠壁坏死
巨脚,巨脚
小脑-视网膜综合征,小脑-视网膜综合征
不能持续睁眼,不能持续睁眼
胃肠扩张与脱肛,胃肠扩张与脱肛
热痉挛,热痉挛
扁桃体变小而坚韧,扁桃体变小而坚韧
肌腱粘连,肌腱粘连
上吐下泻,上吐下泻
舌苔薄白,舌苔薄白
脑死亡,脑死亡
静脉栓塞,静脉栓塞
近迫性心肌梗塞,近迫性心肌梗塞
泪腺肿大,泪腺肿大
碘甲亢,碘甲亢
XYW,XYW
病理性钙化,病理性钙化
核分裂象增多,核分裂象增多
两眼上视障碍,两眼上视障碍
跖纹,跖纹
两侧颊部及颞部凹入,两侧颊部及颞部凹入
鼻孔流脓,鼻孔流脓
紧张性疲劳,紧张性疲劳
肝细胞坏死,肝细胞坏死
头皮瘙痒剧烈并有血痂,头皮瘙痒剧烈并有血痂
烧伤创面粪臭味分泌物,烧伤创面粪臭味分泌物
血小板寿命缩短,血小板寿命缩短
孕妇腿抽筋,孕妇腿抽筋
锥体束病损,锥体束病损
性感不快,性感不快
五心烦热,五心烦热
鼻臭症,鼻臭症
心理年龄大于生理年龄,心理年龄大于生理年龄
骨囊肿,骨囊肿
立毛反射亢进,立毛反射亢进
髓样癌变,髓样癌变
扁桃体肥大,扁桃体肥大
衣雪源,衣雪源
情绪性疲劳,情绪性疲劳
考试焦虑,考试焦虑
眶周水肿,眶周水肿
凝血因子功能的障碍,凝血因子功能的障碍
前房色素沉积,前房色素沉积
营养性皮肤改变,营养性皮肤改变
粘膜乳突状生长,粘膜乳突状生长
趾蹼间隙麻木,趾蹼间隙麻木
牙列拥挤,牙列拥挤
气不摄血,气不摄血
腹壁反射减弱或消失,腹壁反射减弱或消失
眼球移位,眼球移位
糖尿,糖尿
胃肠道胀气,胃肠道胀气
婴儿过胖,婴儿过胖
牙齿较小呈半透明状,牙齿较小呈半透明状
脑血管动静脉畸形,脑血管动静脉畸形
先天性骨发育不良,先天性骨发育不良
胎盘血液灌注不良,胎盘血液灌注不良
肌腱拉伤,肌腱拉伤
下肢血压偏低,下肢血压偏低
粘液腺体肥大,粘液腺体肥大
骨骺提前闭合,骨骺提前闭合
咯血伴有皮肤粘膜出血,咯血伴有皮肤粘膜出血
软腭疼痛,软腭疼痛
上焦火,上焦火
逼尿肌不稳定,逼尿肌不稳定
结膜出血,结膜出血
老年男性乳房无...,老年男性乳房无...
骨髓抑制,骨髓抑制
侧腹壁或后腰部有压痛,侧腹壁或后腰部有压痛
湿气重,湿气重
婴儿睡觉前哭闹,婴儿睡觉前哭闹
骨痛,骨痛
前庭反射消失,前庭反射消失
术后疼痛,术后疼痛
尿道口痒,尿道口痒
胸膜钙化,胸膜钙化
颈部怕前屈，怕仰伸,颈部怕前屈，怕仰伸
结肠梗阻,结肠梗阻
头枕部慢性疼痛,头枕部慢性疼痛
迷走神经兴奋,迷走神经兴奋
经期头痛,经期头痛
深昏迷,深昏迷
脊髓内空洞形成,脊髓内空洞形成
剧烈运动后头痛,剧烈运动后头痛
雄激素过多,雄激素过多
前列腺缩小变硬,前列腺缩小变硬
肺弥散功能障碍,肺弥散功能障碍
膈穹窿变为扁平,膈穹窿变为扁平
睾丸触痛,睾丸触痛
异常体位所致的窒息,异常体位所致的窒息
静脉血流滞缓,静脉血流滞缓
无睾丸,无睾丸
注射针眼和手术...,注射针眼和手术...
经期肿胀,经期肿胀
局部可摸到肌腹...,局部可摸到肌腹...
耳痛,耳痛
上列牙痛,上列牙痛
产后极端行为,产后极端行为
肛门病变,肛门病变
耳屎多,耳屎多
脐部有一半球形肿块,脐部有一半球形肿块
慢性盆腔疼痛,慢性盆腔疼痛
前额针刺样痛或烧灼感,前额针刺样痛或烧灼感
反复上呼吸道感染,反复上呼吸道感染
