vid,name
缩宫素鼻喷雾剂,缩宫素鼻喷雾剂
癃闭舒片,癃闭舒片
复方鱼腥草片,复方鱼腥草片
30R,30R
阿德福韦酯片,阿德福韦酯片
注射用高三尖杉酯碱,注射用高三尖杉酯碱
小儿肠胃康颗粒,小儿肠胃康颗粒
小青龙合剂,小青龙合剂
复方氨基丁酸维E胶囊,复方氨基丁酸维E胶囊
金酸萍糖浆,金酸萍糖浆
注射用六氟化硫微泡,注射用六氟化硫微泡
附子理中丸,附子理中丸
桂利嗪片,桂利嗪片
细辛脑片,细辛脑片
土霉素片,土霉素片
人参鹿茸丸,人参鹿茸丸
利胆排石胶囊,利胆排石胶囊
前列桂黄片,前列桂黄片
产妇安颗粒,产妇安颗粒
盐酸芦氟沙星胶囊,盐酸芦氟沙星胶囊
樟脑水合氯醛酊,樟脑水合氯醛酊
聚甲酚磺醛凝胶,聚甲酚磺醛凝胶
29,29
参芪降糖片,参芪降糖片
胸腺五肽注射液,胸腺五肽注射液
注射用卡铂,注射用卡铂
盐酸米多君片,盐酸米多君片
健心片,健心片
六合定中丸,六合定中丸
厄贝沙坦分散片,厄贝沙坦分散片
抑亢散,抑亢散
盐酸罗哌卡因注射液,盐酸罗哌卡因注射液
盐酸二氧丙嗪颗粒,盐酸二氧丙嗪颗粒
冰硼咽喉散,冰硼咽喉散
阿莫西林双氯西林钠胶囊,阿莫西林双氯西林钠胶囊
右旋糖酐20葡萄糖注射液,右旋糖酐20葡萄糖注射液
氯雷他定胶囊,氯雷他定胶囊
单硝酸异山梨酯胶囊,单硝酸异山梨酯胶囊
氯替泼诺混悬滴眼液,氯替泼诺混悬滴眼液
卤米松/三氯生乳膏,卤米松/三氯生乳膏
甲磺酸溴隐亭片,甲磺酸溴隐亭片
阿昔洛韦片,阿昔洛韦片
注射用磺苄西林钠,注射用磺苄西林钠
复方枸橼酸铁铵糖浆,复方枸橼酸铁铵糖浆
利鲁唑片,利鲁唑片
多磺酸粘多糖乳膏,多磺酸粘多糖乳膏
左氧氟沙星滴眼液,左氧氟沙星滴眼液
云芝肝泰胶囊,云芝肝泰胶囊
甲芪肝纤颗粒,甲芪肝纤颗粒
注射用石杉碱甲,注射用石杉碱甲
盐酸阿夫唑嗪缓释片,盐酸阿夫唑嗪缓释片
黄体酮阴道缓释凝胶,黄体酮阴道缓释凝胶
抗狂犬病血清,抗狂犬病血清
复方氯化钠滴眼液,复方氯化钠滴眼液
非诺贝特胶囊,非诺贝特胶囊
水飞蓟宾葡甲胺片,水飞蓟宾葡甲胺片
注射用重组人干扰素α2a,注射用重组人干扰素α2a
奥氮平片,奥氮平片
小儿泄泻停颗粒,小儿泄泻停颗粒
复方丹蛭片,复方丹蛭片
注射用胰蛋白酶,注射用胰蛋白酶
熊去氧胆酸片,熊去氧胆酸片
阿那日十四味散,阿那日十四味散
罗红霉素软胶囊,罗红霉素软胶囊
注射用去水卫矛醇,注射用去水卫矛醇
清热消炎宁片,清热消炎宁片
氟尿嘧啶氯化钠注射液,氟尿嘧啶氯化钠注射液
胰胆舒胶囊,胰胆舒胶囊
苦木注射液,苦木注射液
小儿复方磺胺甲噁唑片,小儿复方磺胺甲噁唑片
头孢克肟胶囊,头孢克肟胶囊
逐瘀消肿膏,逐瘀消肿膏
奥硝唑胶囊,奥硝唑胶囊
注射用七叶皂苷钠,注射用七叶皂苷钠
磷酸氯喹片,磷酸氯喹片
复方羊角片,复方羊角片
注射用甲硝唑磷酸二钠,注射用甲硝唑磷酸二钠
米诺地尔搽剂,米诺地尔搽剂
结石通片,结石通片
氨甲苯酸注射液,氨甲苯酸注射液
千金保孕丸,千金保孕丸
盐酸左旋咪唑宝塔糖,盐酸左旋咪唑宝塔糖
头孢羟氨苄颗粒,头孢羟氨苄颗粒
养阴清肺膏,养阴清肺膏
葡萄糖注射液,葡萄糖注射液
乌拉地尔缓释片,乌拉地尔缓释片
三七血伤宁胶囊,三七血伤宁胶囊
薯蓣皂苷片,薯蓣皂苷片
黄芪片,黄芪片
和络舒肝胶囊,和络舒肝胶囊
板蓝根茶,板蓝根茶
醋酸去氨加压素片,醋酸去氨加压素片
樟脑醑,樟脑醑
人凝血因子Ⅷ,人凝血因子Ⅷ
注射用硫酸核糖霉素,注射用硫酸核糖霉素
小儿解表止咳口服液,小儿解表止咳口服液
复方小儿退热栓,复方小儿退热栓
注射用头孢曲松钠,注射用头孢曲松钠
克痤隐酮乳膏,克痤隐酮乳膏
十味龙胆花颗粒,十味龙胆花颗粒
复方蒲芩胶囊,复方蒲芩胶囊
复方甲苯咪唑片,复方甲苯咪唑片
维生素B6软膏,维生素B6软膏
炎琥宁氯化钠注射液,炎琥宁氯化钠注射液
青鹏膏剂,青鹏膏剂
己酮可可碱缓释片,己酮可可碱缓释片
单糖浆,单糖浆
盆炎清栓,盆炎清栓
阿法骨化醇片,阿法骨化醇片
熊胆痔疮膏,熊胆痔疮膏
消栓通络片,消栓通络片
注射用胞磷胆碱钠肌苷,注射用胞磷胆碱钠肌苷
氨甲环酸片,氨甲环酸片
醒脾养儿颗粒,醒脾养儿颗粒
虎驹乙肝胶囊,虎驹乙肝胶囊
杞菊地黄丸,杞菊地黄丸
复方苦木消炎分散片,复方苦木消炎分散片
醋酸地塞米松片,醋酸地塞米松片
消肿片,消肿片
生血宝合剂,生血宝合剂
盐酸纳曲酮片,盐酸纳曲酮片
桂蒲肾清片,桂蒲肾清片
盐酸四环素醋酸可的松眼膏,盐酸四环素醋酸可的松眼膏
伊来西胺片,伊来西胺片
障翳散,障翳散
二甲双胍格列本脲片(Ⅰ),二甲双胍格列本脲片(Ⅰ)
骨痛灵酊,骨痛灵酊
氯喹那多/普罗雌烯阴道片,氯喹那多/普罗雌烯阴道片
阿魏酸钠片,阿魏酸钠片
己酮可可碱肠溶片,己酮可可碱肠溶片
双参补肾助阳胶囊,双参补肾助阳胶囊
泮托拉唑钠肠溶片,泮托拉唑钠肠溶片
渴络欣胶囊,渴络欣胶囊
菖麻熄风片,菖麻熄风片
清胰利胆丸,清胰利胆丸
金水宝胶囊,金水宝胶囊
戊酸雌二醇片/雌二醇环丙孕酮片复合包装,戊酸雌二醇片/雌二醇环丙孕酮片复合包装
普拉洛芬滴眼液,普拉洛芬滴眼液
肌注,肌注
复方蛤青胶囊,复方蛤青胶囊
排毒养颜胶囊,排毒养颜胶囊
果糖二磷酸钙片,果糖二磷酸钙片
注射用布美他尼,注射用布美他尼
镇脑宁胶囊,镇脑宁胶囊
氟哌噻吨美利曲辛片,氟哌噻吨美利曲辛片
阿莫西林胶囊,阿莫西林胶囊
肛泰软膏,肛泰软膏
维U铝镁双层片,维U铝镁双层片
小儿消咳片,小儿消咳片
盐酸贝那普利片,盐酸贝那普利片
复方感冒灵颗粒,复方感冒灵颗粒
养心定悸胶囊,养心定悸胶囊
活络油,活络油
珊瑚七十味丸,珊瑚七十味丸
复方大红袍止血胶囊,复方大红袍止血胶囊
参芪十一味颗粒,参芪十一味颗粒
骨刺丸,骨刺丸
亮菌口服溶液,亮菌口服溶液
水杨酸软膏,水杨酸软膏
创灼膏,创灼膏
人工牛黄甲硝唑胶囊,人工牛黄甲硝唑胶囊
莉芙敏片,莉芙敏片
注射用硫普罗宁,注射用硫普罗宁
四季抗病毒胶囊,四季抗病毒胶囊
强力定眩片,强力定眩片
肾肝宁胶囊,肾肝宁胶囊
硫酸西索米星注射液,硫酸西索米星注射液
双花百合片,双花百合片
维C银翘胶囊,维C银翘胶囊
通脉颗粒,通脉颗粒
丙硫氧嘧啶肠溶胶囊,丙硫氧嘧啶肠溶胶囊
肝加欣片,肝加欣片
清瘟解毒片,清瘟解毒片
柳氮磺吡啶肠溶片,柳氮磺吡啶肠溶片
大黄,大黄
双花草珊瑚含片,双花草珊瑚含片
克霉唑倍他米松乳膏,克霉唑倍他米松乳膏
大黄碳酸氢钠片,大黄碳酸氢钠片
甘桔冰梅片,甘桔冰梅片
根痛平胶囊,根痛平胶囊
小儿肺咳颗粒,小儿肺咳颗粒
参茸酒,参茸酒
解郁安神胶囊,解郁安神胶囊
补肾健骨胶囊,补肾健骨胶囊
茵芪肝复颗粒,茵芪肝复颗粒
注射用醋酸奥曲肽,注射用醋酸奥曲肽
硝酸咪康唑栓,硝酸咪康唑栓
天麻头风灵片,天麻头风灵片
吡拉西坦分散片,吡拉西坦分散片
益母草颗粒,益母草颗粒
伤湿止痛膏,伤湿止痛膏
羟糖甘滴眼液,羟糖甘滴眼液
胞磷胆碱钠氯化钠注射液,胞磷胆碱钠氯化钠注射液
甲硝唑氯己定软膏,甲硝唑氯己定软膏
依托红霉素片,依托红霉素片
蒲地蓝消炎片,蒲地蓝消炎片
活血跌打丸,活血跌打丸
红花逍遥胶囊,红花逍遥胶囊
小儿抗痫胶囊,小儿抗痫胶囊
谷维素双维B片,谷维素双维B片
奥美拉唑肠溶片,奥美拉唑肠溶片
丝白祛斑软膏,丝白祛斑软膏
转移因子口服溶液,转移因子口服溶液
复方青橄榄利咽含片,复方青橄榄利咽含片
复方消化酶胶囊,复方消化酶胶囊
消风止痒颗粒,消风止痒颗粒
小儿止泻灵颗粒,小儿止泻灵颗粒
痔根断片,痔根断片
红花清肝十三味丸,红花清肝十三味丸
多潘立酮片,多潘立酮片
阿莫西林颗粒,阿莫西林颗粒
癣灵药水,癣灵药水
盐酸黄酮哌酯片,盐酸黄酮哌酯片
润伊容胶囊,润伊容胶囊
风湿圣药胶囊,风湿圣药胶囊
硫酸锌口服溶液,硫酸锌口服溶液
甲磺酸左氧氟沙星片,甲磺酸左氧氟沙星片
卡左双多巴控释片,卡左双多巴控释片
倍他胡萝卜素胶丸,倍他胡萝卜素胶丸
桔贝合剂,桔贝合剂
安胃胶囊,安胃胶囊
腹可安片,腹可安片
盐酸左氧氟沙星滴眼液,盐酸左氧氟沙星滴眼液
重组人表皮生长因子滴眼液,重组人表皮生长因子滴眼液
丹鳖胶囊,丹鳖胶囊
去氧氟尿苷胶囊,去氧氟尿苷胶囊
金振口服液,金振口服液
19AA-Ⅰ,19AA-Ⅰ
复方硫酸新霉素滴眼液,复方硫酸新霉素滴眼液
盐酸小檗碱片,盐酸小檗碱片
化瘀祛斑胶囊,化瘀祛斑胶囊
和血明目片,和血明目片
盐酸羟甲唑啉喷雾剂,盐酸羟甲唑啉喷雾剂
甘草酸二铵注射液,甘草酸二铵注射液
盐酸米诺环素片,盐酸米诺环素片
米格列醇片,米格列醇片
磷霉素氨丁三醇散,磷霉素氨丁三醇散
明目地黄丸,明目地黄丸
乌梅丸,乌梅丸
菊蓝抗流感片,菊蓝抗流感片
养肺丸,养肺丸
利可君片,利可君片
参仙升脉口服液,参仙升脉口服液
理气化瘀口服液,理气化瘀口服液
注射用头孢唑林钠,注射用头孢唑林钠
黄柏胶囊,黄柏胶囊
双橘颗粒,双橘颗粒
吡诺克辛钠滴眼液,吡诺克辛钠滴眼液
障眼明片,障眼明片
地高辛片,地高辛片
愈风宁心滴丸,愈风宁心滴丸
重组人干扰素α2a注射液,重组人干扰素α2a注射液
宁神丸,宁神丸
肾炎舒颗粒,肾炎舒颗粒
盐酸左旋咪唑片,盐酸左旋咪唑片
盐酸赖氨酸氯化钠注射液,盐酸赖氨酸氯化钠注射液
丹佛胃尔康颗粒,丹佛胃尔康颗粒
硝酸甘油软膏,硝酸甘油软膏
妇科千金片,妇科千金片
双环醇片,双环醇片
复方活脑舒胶囊,复方活脑舒胶囊
参苓白术片,参苓白术片
黄藤素片,黄藤素片
麝香痔疮栓,麝香痔疮栓
化痔栓,化痔栓
肾炎四味胶囊,肾炎四味胶囊
消癌平片,消癌平片
荡石片,荡石片
阿仑膦酸钠肠溶片,阿仑膦酸钠肠溶片
拨云散眼药,拨云散眼药
青鹏软膏,青鹏软膏
复方川芎吲哚美辛胶囊,复方川芎吲哚美辛胶囊
齿痛消炎灵颗粒,齿痛消炎灵颗粒
门冬氨酸钾镁口服溶液,门冬氨酸钾镁口服溶液
麝香狗皮膏,麝香狗皮膏
磷酸奥司他韦颗粒,磷酸奥司他韦颗粒
甘草酸二铵胶囊,甘草酸二铵胶囊
苯磺酸氨氯地平胶囊,苯磺酸氨氯地平胶囊
朱砂莲胶囊,朱砂莲胶囊
多烯酸乙酯胶丸,多烯酸乙酯胶丸
复方氢氧化铝片,复方氢氧化铝片
金刚藤软胶囊,金刚藤软胶囊
参茸卫生丸,参茸卫生丸
鸿茅药酒,鸿茅药酒
生三七散,生三七散
盐酸二甲双胍肠溶片,盐酸二甲双胍肠溶片
复方珍珠解毒口服液,复方珍珠解毒口服液
蹄鞘胶囊,蹄鞘胶囊
金牛眼药,金牛眼药
参苓白术散,参苓白术散
硝酸布康唑阴道乳膏,硝酸布康唑阴道乳膏
麝香活血化瘀膏,麝香活血化瘀膏
胸腺肽肠溶胶囊,胸腺肽肠溶胶囊
固肠胶囊,固肠胶囊
接骨片,接骨片
脉络宁口服液,脉络宁口服液
血尿胶囊,血尿胶囊
消炎利胆片,消炎利胆片
匹多莫德胶囊,匹多莫德胶囊
咪康唑氯倍他索乳膏,咪康唑氯倍他索乳膏
百咳静糖浆,百咳静糖浆
妇科十味片,妇科十味片
睾丸片,睾丸片
熊胆开明片,熊胆开明片
塞替派注射液,塞替派注射液
黄氏响声含片,黄氏响声含片
银屑颗粒,银屑颗粒
牡蛎碳酸钙胶囊,牡蛎碳酸钙胶囊
恩替卡韦分散片,恩替卡韦分散片
血康口服液,血康口服液
局方,局方
香菇菌多糖片,香菇菌多糖片
硫酸羟氯喹片,硫酸羟氯喹片
补中益气膏,补中益气膏
当归片,当归片
口服五维葡萄糖,口服五维葡萄糖
驱白巴布期片,驱白巴布期片
灯盏花素片,灯盏花素片
紫草婴儿软膏,紫草婴儿软膏
复方磺胺甲噁唑钠滴眼液,复方磺胺甲噁唑钠滴眼液
盐酸环丙沙星凝胶,盐酸环丙沙星凝胶
胃康胶囊,胃康胶囊
鼻炎宁颗粒,鼻炎宁颗粒
丹参酮ⅡA磺酸钠注射液,丹参酮ⅡA磺酸钠注射液
盐酸苯海拉明片,盐酸苯海拉明片
藿香正气胶囊,藿香正气胶囊
贝美前列素滴眼液,贝美前列素滴眼液
昆明山海棠片,昆明山海棠片
碘酊,碘酊
注射用尿促卵泡激素,注射用尿促卵泡激素
复方延胡索喷雾剂,复方延胡索喷雾剂
辅酶Q10片,辅酶Q10片
丁苯酞软胶囊,丁苯酞软胶囊
双黄消炎片,双黄消炎片
五加参颗粒,五加参颗粒
榄香烯口服乳,榄香烯口服乳
大株红景天胶囊,大株红景天胶囊
醒脑静注射液,醒脑静注射液
蹄甲多肽片,蹄甲多肽片
依诺沙星滴眼液,依诺沙星滴眼液
复方人参间苯二酚搽剂,复方人参间苯二酚搽剂
奥利司他片,奥利司他片
赖氨酸维B12颗粒,赖氨酸维B12颗粒
肺力咳合剂,肺力咳合剂
补中益气口服液,补中益气口服液
注射用盐酸溴己新,注射用盐酸溴己新
醋酸可的松滴眼液,醋酸可的松滴眼液
甲磺酸阿米三嗪萝巴新片,甲磺酸阿米三嗪萝巴新片
结石通茶,结石通茶
碳酸钙片,碳酸钙片
乙酰谷酰胺注射液,乙酰谷酰胺注射液
氧化樟脑注射液,氧化樟脑注射液
林可霉素利多卡因凝胶,林可霉素利多卡因凝胶
金蝉止痒颗粒,金蝉止痒颗粒
盐酸妥洛特罗片,盐酸妥洛特罗片
注射用硫代硫酸钠,注射用硫代硫酸钠
解痉镇痛酊,解痉镇痛酊
布林佐胺滴眼液,布林佐胺滴眼液
盐酸氨溴索糖浆,盐酸氨溴索糖浆
妇炎康软胶囊,妇炎康软胶囊
六锐胶囊,六锐胶囊
小儿暖脐膏,小儿暖脐膏
清热化毒丸,清热化毒丸
肤痔清软膏,肤痔清软膏
参麦注射液,参麦注射液
溃疡胶囊,溃疡胶囊
肌苷口服溶液,肌苷口服溶液
喘嗽宁片,喘嗽宁片
谷丙甘氨酸胶囊,谷丙甘氨酸胶囊
氯化钾片,氯化钾片
卡托普利片,卡托普利片
蓼参胶囊,蓼参胶囊
金嗓散结丸,金嗓散结丸
茵莲清肝颗粒,茵莲清肝颗粒
左氧氟沙星片,左氧氟沙星片
牛黄上清片,牛黄上清片
消瘀康胶囊,消瘀康胶囊
嘎日迪五味丸,嘎日迪五味丸
富马酸亚铁咀嚼片,富马酸亚铁咀嚼片
乳酸菌素片,乳酸菌素片
十一酸睾酮软胶囊,十一酸睾酮软胶囊
利胆片,利胆片
骨刺片,骨刺片
麝珠明目滴眼液,麝珠明目滴眼液
八宝拨云散,八宝拨云散
盐酸吗啉胍滴眼液,盐酸吗啉胍滴眼液
补肾益脑胶囊,补肾益脑胶囊
降脂减肥片,降脂减肥片
烧伤肤康液,烧伤肤康液
整蛋白型肠内营养剂(粉剂),整蛋白型肠内营养剂(粉剂)
八味益肾丸,八味益肾丸
理气舒心片,理气舒心片
硝酸咪康唑散,硝酸咪康唑散
利心丸,利心丸
跌打丸,跌打丸
跌打扭伤灵酊,跌打扭伤灵酊
八珍颗粒,八珍颗粒
益心巴迪然吉布亚颗粒,益心巴迪然吉布亚颗粒
百合固金片,百合固金片
十八味诃子丸,十八味诃子丸
甲硝唑维B6片,甲硝唑维B6片
盐酸氨溴索缓释胶囊,盐酸氨溴索缓释胶囊
布洛芬颗粒,布洛芬颗粒
抗癌平丸,抗癌平丸
氟罗沙星分散片,氟罗沙星分散片
盐酸沙丙蝶呤片,盐酸沙丙蝶呤片
参花消渴茶,参花消渴茶
八宝惊风散,八宝惊风散
曲伏前列素滴眼液,曲伏前列素滴眼液
香砂六君丸,香砂六君丸
贝前列素钠片,贝前列素钠片
苦柏止痒洗液,苦柏止痒洗液
痔炎消颗粒,痔炎消颗粒
黄连羊肝丸,黄连羊肝丸
头孢氨苄甲氧苄啶片,头孢氨苄甲氧苄啶片
肝喜乐片,肝喜乐片
低分子肝素钠注射液,低分子肝素钠注射液
固本咳喘片,固本咳喘片
葡萄糖酸钙锌口服溶液,葡萄糖酸钙锌口服溶液
平消胶囊,平消胶囊
大豆磷脂散,大豆磷脂散
复方银杏叶萃取物胶囊,复方银杏叶萃取物胶囊
注射用呋塞米,注射用呋塞米
妇科止带片,妇科止带片
硫酸阿米卡星注射液,硫酸阿米卡星注射液
参芪健胃颗粒,参芪健胃颗粒
醋酸曲安奈德尿素乳膏,醋酸曲安奈德尿素乳膏
参附注射液,参附注射液
美沙拉秦栓,美沙拉秦栓
保妇康凝胶,保妇康凝胶
复方片仔癀痔疮软膏,复方片仔癀痔疮软膏
葡萄糖酸锑钠注射液,葡萄糖酸锑钠注射液
膦甲酸钠氯化钠注射液,膦甲酸钠氯化钠注射液
泛昔洛韦片,泛昔洛韦片
硫酸庆大霉素碳酸铋胶囊,硫酸庆大霉素碳酸铋胶囊
新福菌素注射液,新福菌素注射液
强肝胶囊,强肝胶囊
复方电解质葡萄糖R2A注射液,复方电解质葡萄糖R2A注射液
替加氟片,替加氟片
健儿清解液,健儿清解液
双歧杆菌三联活菌胶囊,双歧杆菌三联活菌胶囊
消瘿五海丸,消瘿五海丸
他克莫司胶囊,他克莫司胶囊
盐酸美金刚片,盐酸美金刚片
醋酸泼尼松龙片,醋酸泼尼松龙片
烟酸占替诺片,烟酸占替诺片
小牛血去蛋白提取物注射液,小牛血去蛋白提取物注射液
氢溴酸加兰他敏缓释片,氢溴酸加兰他敏缓释片
盐酸文拉法辛胶囊,盐酸文拉法辛胶囊
地奥心血康胶囊,地奥心血康胶囊
鱼腥草素钠片,鱼腥草素钠片
杏香兔耳风胶囊,杏香兔耳风胶囊
心通颗粒,心通颗粒
环磷腺苷葡胺葡萄糖注射液,环磷腺苷葡胺葡萄糖注射液
藏青果喉片,藏青果喉片
扑米酮片,扑米酮片
复方苁蓉补肾合剂,复方苁蓉补肾合剂
黄藤素分散片,黄藤素分散片
腋臭粉,腋臭粉
盐酸美他环素胶囊,盐酸美他环素胶囊
硫酸特布他林片,硫酸特布他林片
氯唑沙宗片,氯唑沙宗片
硫辛酸胶囊,硫辛酸胶囊
强肝片,强肝片
亚硫酸氢钠甲萘醌注射液,亚硫酸氢钠甲萘醌注射液
骨刺消痛液,骨刺消痛液
复方大红袍止血片,复方大红袍止血片
布洛芬混悬滴剂,布洛芬混悬滴剂
补肾强身胶囊,补肾强身胶囊
藿香正气丸,藿香正气丸
痤疮软膏,痤疮软膏
注射用盐酸吉西他滨,注射用盐酸吉西他滨
汉防己甲素片,汉防己甲素片
越鞠保和丸,越鞠保和丸
补肾益气胶囊,补肾益气胶囊
克比热提片,克比热提片
婴儿健脾散,婴儿健脾散
氨苯蝶啶片,氨苯蝶啶片
奥卡西平片,奥卡西平片
七参连软膏,七参连软膏
痛风舒片,痛风舒片
酒石酸美托洛尔片,酒石酸美托洛尔片
紫归治裂膏,紫归治裂膏
葡醛酸钠注射液,葡醛酸钠注射液
硬脂酸红霉素片,硬脂酸红霉素片
依托红霉素颗粒,依托红霉素颗粒
盐酸洛贝林注射液,盐酸洛贝林注射液
注射用硫酸长春新碱,注射用硫酸长春新碱
酒石酸罗格列酮片,酒石酸罗格列酮片
蒙脱石散,蒙脱石散
潞党参口服液,潞党参口服液
柳氮磺吡啶栓,柳氮磺吡啶栓
布美他尼注射液,布美他尼注射液
酒石酸托特罗定片,酒石酸托特罗定片
黄芪精,黄芪精
复方薄荷脑软膏,复方薄荷脑软膏
吲哚美辛贴片,吲哚美辛贴片
甘油果糖氯化钠注射液,甘油果糖氯化钠注射液
酮洛芬缓释胶囊,酮洛芬缓释胶囊
通窍耳聋丸,通窍耳聋丸
愈酚溴新口服溶液,愈酚溴新口服溶液
甲硝唑乳膏,甲硝唑乳膏
盐酸曲唑酮片,盐酸曲唑酮片
金嗓散结颗粒,金嗓散结颗粒
氟康唑分散片,氟康唑分散片
重组牛碱性成纤维细胞生长因子凝胶,重组牛碱性成纤维细胞生长因子凝胶
甘草酸二铵肠溶胶囊,甘草酸二铵肠溶胶囊
七厘散,七厘散
氢溴酸东莨菪碱注射液,氢溴酸东莨菪碱注射液
增抗宁片,增抗宁片
益肝乐胶囊,益肝乐胶囊
复方甘草酸单铵注射液,复方甘草酸单铵注射液
前列舒乐颗粒,前列舒乐颗粒
甲硫酸新斯的明注射液,甲硫酸新斯的明注射液
醋酸钙颗粒,醋酸钙颗粒
胆石片,胆石片
丙戊酸钠缓释片,丙戊酸钠缓释片
马来酸氨氯地平片,马来酸氨氯地平片
五维牛磺酸口服溶液,五维牛磺酸口服溶液
归芍活血胶囊,归芍活血胶囊
喷托维林氯化铵糖浆,喷托维林氯化铵糖浆
萘丁美酮胶囊,萘丁美酮胶囊
注射用香菇多糖,注射用香菇多糖
红霉素肠溶片,红霉素肠溶片
左氧氟沙星氯化钠注射液,左氧氟沙星氯化钠注射液
酮洛芬肠溶胶囊,酮洛芬肠溶胶囊
大枫子油,大枫子油
阿胶,阿胶
热毒宁注射液,热毒宁注射液
乳酸左氧氟沙星滴眼液,乳酸左氧氟沙星滴眼液
枸橼酸氢钾钠颗粒,枸橼酸氢钾钠颗粒
宫瘤宁胶囊,宫瘤宁胶囊
盐酸阿普林定片,盐酸阿普林定片
散结片,散结片
氢氯噻嗪片,氢氯噻嗪片
麝香接骨胶囊,麝香接骨胶囊
苯酰甲硝唑分散片,苯酰甲硝唑分散片
抱龙丸,抱龙丸
解毒散结胶囊,解毒散结胶囊
鹿胎胶囊,鹿胎胶囊
醋酸泼尼松龙注射液,醋酸泼尼松龙注射液
爱活胆通,爱活胆通
盐酸米诺环素胶囊,盐酸米诺环素胶囊
丙酸氟替卡松鼻喷雾剂,丙酸氟替卡松鼻喷雾剂
阿奇霉素干混悬剂,阿奇霉素干混悬剂
复方熊胆薄荷含片,复方熊胆薄荷含片
醋酸泼尼松龙滴眼液,醋酸泼尼松龙滴眼液
丙硫氧嘧啶片,丙硫氧嘧啶片
尼麦角林胶囊,尼麦角林胶囊
头孢拉定颗粒,头孢拉定颗粒
小儿感冒宁合剂,小儿感冒宁合剂
钻山风糖浆,钻山风糖浆
阿卡波糖胶囊,阿卡波糖胶囊
司帕沙星胶囊,司帕沙星胶囊
谷维素片,谷维素片
骨肽片,骨肽片
冠脉宁片,冠脉宁片
裸花紫珠分散片,裸花紫珠分散片
葛根素滴眼液,葛根素滴眼液
复方溴咖片,复方溴咖片
复方乳酸乳膏,复方乳酸乳膏
枸橼酸莫沙必利片,枸橼酸莫沙必利片
聚维酮碘乳膏,聚维酮碘乳膏
拉坦噻吗滴眼液,拉坦噻吗滴眼液
肾衰宁片,肾衰宁片
丁溴东莨菪碱胶囊,丁溴东莨菪碱胶囊
舒心降脂片,舒心降脂片
复方环磷酰胺片,复方环磷酰胺片
穿心莲软胶囊,穿心莲软胶囊
盐酸氨溴索分散片,盐酸氨溴索分散片
头孢克洛分散片,头孢克洛分散片
盐酸多柔比星注射液,盐酸多柔比星注射液
风湿骨痛丸,风湿骨痛丸
屏风生脉胶囊,屏风生脉胶囊
茯蒲洗液,茯蒲洗液
制剂中间体,制剂中间体
颈痛胶囊,颈痛胶囊
赖氨葡锌片,赖氨葡锌片
甜梦口服液,甜梦口服液
溶菌酶肠溶片,溶菌酶肠溶片
肾复康胶囊,肾复康胶囊
转化糖注射液,转化糖注射液
小儿双磺甲氧苄啶颗粒,小儿双磺甲氧苄啶颗粒
小儿化毒散,小儿化毒散
莲芝消炎滴丸,莲芝消炎滴丸
甲磺酸-a-二氢麦角隐亭片,甲磺酸-a-二氢麦角隐亭片
盐酸阿扑吗啡舌下片,盐酸阿扑吗啡舌下片
十八味党参丸,十八味党参丸
消炎止痢灵片,消炎止痢灵片
鱼肝油,鱼肝油
乳块消胶囊,乳块消胶囊
维生素C咀嚼片,维生素C咀嚼片
五维甘草那敏胶囊,五维甘草那敏胶囊
肛泰栓,肛泰栓
维磷葡钙片,维磷葡钙片
四圣散,四圣散
醋酸氢化可的松片,醋酸氢化可的松片
异氟烷,异氟烷
异维A酸胶丸,异维A酸胶丸
熊去氧胆酸胶囊,熊去氧胆酸胶囊
复方倍他米松注射液,复方倍他米松注射液
过氧化氢溶液,过氧化氢溶液
重组人干扰素α2b注射液,重组人干扰素α2b注射液
盐酸维拉帕米注射液,盐酸维拉帕米注射液
盐酸左西替利嗪口服溶液,盐酸左西替利嗪口服溶液
糠酸莫米松乳膏,糠酸莫米松乳膏
洁阴止痒洗液,洁阴止痒洗液
天麻丸,天麻丸
注射用鼠神经生长因子,注射用鼠神经生长因子
乳酸钠林格注射液,乳酸钠林格注射液
氟尿嘧啶乳膏,氟尿嘧啶乳膏
复方天仙胶囊,复方天仙胶囊
冰珍去翳滴眼液,冰珍去翳滴眼液
甲芬那酸胶囊,甲芬那酸胶囊
清开灵注射液,清开灵注射液
枸橼酸莫沙必利胶囊,枸橼酸莫沙必利胶囊
特灵眼药,特灵眼药
复方七叶皂苷钠凝胶,复方七叶皂苷钠凝胶
酮洛芬凝胶,酮洛芬凝胶
夏枯草口服液,夏枯草口服液
注射用普罗瑞林,注射用普罗瑞林
喉康散,喉康散
硝酸益康唑溶液,硝酸益康唑溶液
阿苯达唑胶囊,阿苯达唑胶囊
注射用盐酸头孢替安,注射用盐酸头孢替安
螺内酯胶囊,螺内酯胶囊
磷酸伯氨喹片,磷酸伯氨喹片
同溢堂,同溢堂
妇炎康复咀嚼片,妇炎康复咀嚼片
益胆片,益胆片
加替沙星片,加替沙星片
硫酸阿托品眼用凝胶,硫酸阿托品眼用凝胶
无敌药酒,无敌药酒
虎标万金油,虎标万金油
大花红景天口服液,大花红景天口服液
消糜栓,消糜栓
疤痕止痒软化膏,疤痕止痒软化膏
桂附理中丸,桂附理中丸
盐酸奥洛他定胶囊,盐酸奥洛他定胶囊
止咳片,止咳片
